,6120560320,6120561070,6120563280,6120564200,6120565860,6120567890,6120568050,6120570200,6120573400,6120573680,6120575150,6120575600,6121182160,6121183210,6121188450,6121189070,6121189680,6121190340,6121190860
6120560320,0.0,1597.98413086,1340.80297852,1397.76098633,570.642822266,671.814697266,570.642822266,277.608154297,38.7834472656,2196.73608398,968.220458984,2141.03063965,2872.57055664,455.450439453,1825.54669189,2018.55627441,2086.12890625,2158.35015869,1422.4954834
6120561070,1597.98413086,0.0,257.181152344,2995.74511719,1027.34130859,2269.79882812,1027.34130859,1875.59228516,1636.76757812,3794.72021484,2566.20458984,3739.01477051,1274.58642578,1142.53369141,3423.53082275,3616.54040527,3684.11303711,3756.33428955,3020.47961426
6120563280,1340.80297852,257.181152344,0.0,2738.56396484,770.16015625,2012.61767578,770.16015625,1618.41113281,1379.58642578,3537.5390625,2309.0234375,3481.83361816,1531.76757812,885.352539062,3166.34967041,3359.35925293,3426.93188477,3499.15313721,2763.29846191
6120564200,1397.76098633,2995.74511719,2738.56396484,0.0,1968.40380859,725.946289062,1968.40380859,1120.15283203,1358.97753906,798.975097656,429.540527344,743.26965332,4270.33154297,1853.21142578,427.785705566,620.795288086,688.367919922,760.589172363,24.7344970703
6120565860,570.642822266,1027.34130859,770.16015625,1968.40380859,0.0,1242.45751953,0.0,848.250976562,609.426269531,2767.37890625,1538.86328125,2711.67346191,2301.92773438,115.192382812,2396.18951416,2589.19909668,2656.77172852,2728.99298096,1993.13830566
6120567890,671.814697266,2269.79882812,2012.61767578,725.946289062,1242.45751953,0.0,1242.45751953,394.206542969,633.03125,1524.92138672,296.405761719,1469.21594238,3544.38525391,1127.26513672,1153.73199463,1346.74157715,1414.31420898,1486.53546143,750.680786133
6120568050,570.642822266,1027.34130859,770.16015625,1968.40380859,0.0,1242.45751953,0.0,848.250976562,609.426269531,2767.37890625,1538.86328125,2711.67346191,2301.92773438,115.192382812,2396.18951416,2589.19909668,2656.77172852,2728.99298096,1993.13830566
6120570200,277.608154297,1875.59228516,1618.41113281,1120.15283203,848.250976562,394.206542969,848.250976562,0.0,238.824707031,1919.12792969,690.612304688,1863.42248535,3150.17871094,733.05859375,1547.9385376,1740.94812012,1808.52075195,1880.74200439,1144.8873291
6120573400,38.7834472656,1636.76757812,1379.58642578,1358.97753906,609.426269531,633.03125,609.426269531,238.824707031,0.0,2157.95263672,929.437011719,2102.24719238,2911.35400391,494.233886719,1786.76324463,1979.77282715,2047.34545898,2119.56671143,1383.71203613
6120573680,2196.73608398,3794.72021484,3537.5390625,798.975097656,2767.37890625,1524.92138672,2767.37890625,1919.12792969,2157.95263672,0.0,1228.515625,55.7054443359,5069.30664062,2652.18652344,371.18939209,178.17980957,110.607177734,38.385925293,774.240600586
6120575150,968.220458984,2566.20458984,2309.0234375,429.540527344,1538.86328125,296.405761719,1538.86328125,690.612304688,929.437011719,1228.515625,0.0,1172.81018066,3840.79101562,1423.67089844,857.32623291,1050.33581543,1117.90844727,1190.12969971,454.275024414
6120575600,2141.03063965,3739.01477051,3481.83361816,743.26965332,2711.67346191,1469.21594238,2711.67346191,1863.42248535,2102.24719238,55.7054443359,1172.81018066,0.0,5013.60119629,2596.4810791,315.483947754,122.474365234,54.9017333984,17.319519043,718.53515625
6121182160,2872.57055664,1274.58642578,1531.76757812,4270.33154297,2301.92773438,3544.38525391,2301.92773438,3150.17871094,2911.35400391,5069.30664062,3840.79101562,5013.60119629,0.0,2417.12011719,4698.11724854,4891.12683105,4958.69946289,5030.92071533,4295.06604004
6121183210,455.450439453,1142.53369141,885.352539062,1853.21142578,115.192382812,1127.26513672,115.192382812,733.05859375,494.233886719,2652.18652344,1423.67089844,2596.4810791,2417.12011719,0.0,2280.99713135,2474.00671387,2541.5793457,2613.80059814,1877.94592285
6121188450,1825.54669189,3423.53082275,3166.34967041,427.785705566,2396.18951416,1153.73199463,2396.18951416,1547.9385376,1786.76324463,371.18939209,857.32623291,315.483947754,4698.11724854,2280.99713135,0.0,193.00958252,260.582214355,332.803466797,403.051208496
6121189070,2018.55627441,3616.54040527,3359.35925293,620.795288086,2589.19909668,1346.74157715,2589.19909668,1740.94812012,1979.77282715,178.17980957,1050.33581543,122.474365234,4891.12683105,2474.00671387,193.00958252,0.0,67.5726318359,139.793884277,596.060791016
6121189680,2086.12890625,3684.11303711,3426.93188477,688.367919922,2656.77172852,1414.31420898,2656.77172852,1808.52075195,2047.34545898,110.607177734,1117.90844727,54.9017333984,4958.69946289,2541.5793457,260.582214355,67.5726318359,0.0,72.2212524414,663.633422852
6121190340,2158.35015869,3756.33428955,3499.15313721,760.589172363,2728.99298096,1486.53546143,2728.99298096,1880.74200439,2119.56671143,38.385925293,1190.12969971,17.319519043,5030.92071533,2613.80059814,332.803466797,139.793884277,72.2212524414,0.0,735.854675293
6121190860,1422.4954834,3020.47961426,2763.29846191,24.7344970703,1993.13830566,750.680786133,1993.13830566,1144.8873291,1383.71203613,774.240600586,454.275024414,718.53515625,4295.06604004,1877.94592285,403.051208496,596.060791016,663.633422852,735.854675293,0.0
