,6120485490,6120486190,6120486530,6120489650
6120485490,,5.144800921268417,4.594160121309621,6.2658402249318135
6120486190,5.144800921268417,,21.749918696582647,8.832667238042134
6120486530,4.594160121309621,21.749918696582647,,6.84004899917674
6120489650,6.2658402249318135,8.832667238042134,6.84004899917674,
