,6120485490,6120486190,6120486530,6120489650
6120485490,0.0,1.497651464131725e-16,0.0,0.0
6120486190,1.497651464131725e-16,0.0,0.0,0.0
6120486530,0.0,0.0,0.0,0.0
6120489650,0.0,0.0,0.0,0.0
