,6120485490,6120486190,6120486530,6120489650
6120485490,1.0,-0.9999999999999999,-1.0,1.0
6120486190,-0.9999999999999999,1.0,1.0,1.0
6120486530,-1.0,1.0,1.0,1.0
6120489650,1.0,1.0,1.0,1.0
