a,cv,eopt,flagLo,gyo,idcr,lcor,lgrad,lo,lopt,lrio,o,std,yo
0.00772096434845,1.90205973285,31.0,Distancia,82.6089901225,000498805A,1.43199051433,10.22064495,129.5175,5.82631773216,178.815293981,0.2,2838.93060812,1492.55596924
