,6120640240,6120640950,6120641100,6120641200,6120641300
6120640240,,692.090525797,881.327669713,848.699408613,470.176428534
6120640950,692.090525797,,0.0,0.0,51.0648426471
6120641100,881.327669713,0.0,,0.0,67.1312177041
6120641200,848.699408613,0.0,0.0,,67.3322318477
6120641300,470.176428534,51.0648426471,67.1312177041,67.3322318477,
