,6120640240,6120640950,6120641100,6120641200,6120641300
6120640240,0.0,0.0034368856009030445,0.11432233067491042,0.14258263463797827,0.019927324448983846
6120640950,0.0034368856009030445,0.0,3.3281122298017236e-06,1.8057649463056584e-05,1.2589081379782913e-07
6120641100,0.11432233067491042,3.3281122298017236e-06,0.0,5.881264282732701e-06,0.0007916269423927518
6120641200,0.14258263463797827,1.8057649463056584e-05,5.881264282732701e-06,0.0,0.0007718288784936508
6120641300,0.019927324448983846,1.2589081379782913e-07,0.0007916269423927518,0.0007718288784936508,0.0
