,mx_co,mx_di,mx_gr,mx_si
0,-0.997448950663,6.21782334891,692.090525797,0.0034368856009
1,-0.911319689271,4.88274313714,881.327669713,0.114322330675
2,-0.888033964025,5.07046026802,848.699408613,0.142582634638
3,0.985116935376,7.87155429857,470.176428534,0.019927324449
4,0.999997532836,2.90775816391,0.0,3.3281122298e-06
5,0.999986613606,3.00672584633,0.0,1.80576494631e-05
6,0.999999906676,11.7943640385,51.0648426471,1.25890813798e-07
7,0.999995640154,0.230696779031,0.0,5.88126428273e-06
8,0.999412987259,8.97164336277,67.1312177041,0.000791626942393
9,0.999427672261,8.94485935224,67.3322318477,0.000771828878494
