a,cv,eopt,flagLo,gyo,idcr,lcor,lgrad,lo,lopt,lrio,o,std,yo
0.0885182923051,0.896416351956,32.0,Distancia,38.7762853041,004929913A,0.562350938398,31.3740675944,11.2971,15.9682092664,513.41299919,0.2,1927.84365745,2150.61188168
