,6120398700,6120402370,6120403010,6120403210,6120403780,6120403790,6120404150,6120404400,6120405050,6120413200,6120414070,6121121400,6121121440,6121121980,6121122630,6121123060,6121123460,6121123470
6120398700,0.0,160.953369141,1313.20098877,554.075073242,258.175537109,1778.77978516,1654.8704834,1658.47369385,1273.99359131,1938.85192871,1834.09667969,1451.56634521,1285.46075439,2066.8821106,2117.41348267,2046.13563538,2060.31858826,1687.67834473
6120402370,160.953369141,0.0,1152.24761963,393.121704102,97.2221679688,1617.82641602,1493.91711426,1497.52032471,1113.04022217,1777.89855957,1673.14331055,1290.61297607,1124.50738525,1905.92874146,1956.46011353,1885.18226624,1899.36521912,1526.72497559
6120403010,1313.20098877,1152.24761963,0.0,759.125915527,1055.02545166,465.578796387,341.669494629,345.272705078,39.2073974609,625.650939941,520.895690918,138.365356445,27.740234375,753.681121826,804.212493896,732.934646606,747.117599487,374.477355957
6120403210,554.075073242,393.121704102,759.125915527,0.0,295.899536133,1224.70471191,1100.79541016,1104.39862061,719.918518066,1384.77685547,1280.02160645,897.491271973,731.385681152,1512.80703735,1563.33840942,1492.06056213,1506.24351501,1133.60327148
6120403780,258.175537109,97.2221679688,1055.02545166,295.899536133,0.0,1520.60424805,1396.69494629,1400.29815674,1015.8180542,1680.6763916,1575.92114258,1193.39080811,1027.28521729,1808.70657349,1859.23794556,1787.96009827,1802.14305115,1429.50280762
6120403790,1778.77978516,1617.82641602,465.578796387,1224.70471191,1520.60424805,0.0,123.909301758,120.306091309,504.786193848,160.072143555,55.3168945312,327.213439941,493.319030762,288.102325439,338.63369751,267.35585022,281.538803101,91.1014404297
6120404150,1654.8704834,1493.91711426,341.669494629,1100.79541016,1396.69494629,123.909301758,0.0,3.60321044922,380.87689209,283.981445312,179.226196289,203.304138184,369.409729004,412.011627197,462.542999268,391.265151978,405.448104858,32.8078613281
6120404400,1658.47369385,1497.52032471,345.272705078,1104.39862061,1400.29815674,120.306091309,3.60321044922,0.0,384.480102539,280.378234863,175.62298584,206.907348633,373.012939453,408.408416748,458.939788818,387.661941528,401.844894409,29.2046508789
6120405050,1273.99359131,1113.04022217,39.2073974609,719.918518066,1015.8180542,504.786193848,380.87689209,384.480102539,0.0,664.858337402,560.103088379,177.572753906,11.4671630859,792.888519287,843.419891357,772.142044067,786.324996948,413.684753418
6120413200,1938.85192871,1777.89855957,625.650939941,1384.77685547,1680.6763916,160.072143555,283.981445312,280.378234863,664.858337402,0.0,104.755249023,487.285583496,653.391174316,128.030181885,178.561553955,107.283706665,121.466659546,251.173583984
6120414070,1834.09667969,1673.14331055,520.895690918,1280.02160645,1575.92114258,55.3168945312,179.226196289,175.62298584,560.103088379,104.755249023,0.0,382.530334473,548.635925293,232.785430908,283.316802979,212.038955688,226.221908569,146.418334961
6121121400,1451.56634521,1290.61297607,138.365356445,897.491271973,1193.39080811,327.213439941,203.304138184,206.907348633,177.572753906,487.285583496,382.530334473,0.0,166.10559082,615.315765381,665.847137451,594.569290161,608.752243042,236.111999512
6121121440,1285.46075439,1124.50738525,27.740234375,731.385681152,1027.28521729,493.319030762,369.409729004,373.012939453,11.4671630859,653.391174316,548.635925293,166.10559082,0.0,781.421356201,831.952728271,760.674880981,774.857833862,402.217590332
6121121980,2066.8821106,1905.92874146,753.681121826,1512.80703735,1808.70657349,288.102325439,412.011627197,408.408416748,792.888519287,128.030181885,232.785430908,615.315765381,781.421356201,0.0,50.5313720703,20.7464752197,6.56352233887,379.203765869
6121122630,2117.41348267,1956.46011353,804.212493896,1563.33840942,1859.23794556,338.63369751,462.542999268,458.939788818,843.419891357,178.561553955,283.316802979,665.847137451,831.952728271,50.5313720703,0.0,71.27784729,57.0948944092,429.735137939
6121123060,2046.13563538,1885.18226624,732.934646606,1492.06056213,1787.96009827,267.35585022,391.265151978,387.661941528,772.142044067,107.283706665,212.038955688,594.569290161,760.674880981,20.7464752197,71.27784729,0.0,14.1829528809,358.457290649
6121123460,2060.31858826,1899.36521912,747.117599487,1506.24351501,1802.14305115,281.538803101,405.448104858,401.844894409,786.324996948,121.466659546,226.221908569,608.752243042,774.857833862,6.56352233887,57.0948944092,14.1829528809,0.0,372.64024353
6121123470,1687.67834473,1526.72497559,374.477355957,1133.60327148,1429.50280762,91.1014404297,32.8078613281,29.2046508789,413.684753418,251.173583984,146.418334961,236.111999512,402.217590332,379.203765869,429.735137939,358.457290649,372.64024353,0.0
