,6120294430,6120294870,6120295010,6120296260
6120294430,0.0,1.497651464131725e-16,-2.99530292826345e-16,
6120294870,1.497651464131725e-16,0.0,0.0,
6120295010,-2.99530292826345e-16,0.0,0.0,
6120296260,,,,0.0
