,6120294430,6120294870,6120295010,6120296260
6120294430,1.0,0.9999999999999999,1.0000000000000002,
6120294870,0.9999999999999999,1.0,1.0,
6120295010,1.0000000000000002,1.0,1.0,
6120296260,,,,1.0
