,6120400050,6120402510,6120402930,6121120470
6120400050,1.0,1.0,1.0,1.0
6120402510,1.0,1.0,-1.0,-1.0
6120402930,1.0,-1.0,1.0,1.0
6121120470,1.0,-1.0,1.0,1.0
