,6120400050,6120402510,6120402930,6121120470
6120400050,0.0,2.99530292826e-16,0.0,0.0
6120402510,2.99530292826e-16,0.0,1.49765146413e-16,0.0
6120402930,0.0,1.49765146413e-16,0.0,0.0
6121120470,0.0,0.0,0.0,0.0
