,6120542320,6120542580,6120542590,6120544730,6120546160,6120549170,6120549770,6120549930,6120549940,6120550030,6120550040,6120550140,6120550260,6120550650,6120550660,6120550850,6120551030,6120553760,6120555470,6120558960,6120559160,6120561950,6120562670,6120563960,6120564180,6120564190,6120564890,6120565280,6120566220,6120566390,6120567600,6120568540,6120571440,6120572200,6120576200,6120577240,6120579310,6120580890,6120581940,6120583620,6120583690,6120583700,6121177050,6121177220,6121177230,6121177530,6121177590,6121177870,6121178160,6121178680,6121178960,6121180450,6121180580,6121181110,6121181990,6121182490,6121183270,6121183720,6121184410,6121185180,6121186950,6121187120,6121187370,6121188080,6121191270,6121191690,6121195610,6121196510
6120542320,0.0,2768.04150391,5282.88684082,2205.99121094,3455.71337891,948.232910156,176.390625,4699.96704102,1856.98339844,1537.34863281,5451.90612793,3455.71337891,612.329589844,931.821777344,5467.42230225,1373.24316406,2032.38623047,3621.37133789,3333.00512695,3333.00512695,3442.3918457,3186.16772461,2281.59912109,5899.66308594,2856.36401367,3743.33618164,2769.21142578,3578.6472168,5995.00888062,4176.37280273,6040.13748169,4502.7199707,4502.7199707,5462.42382812,5344.21142578,5131.88891602,5380.97338867,4858.61706543,5595.86175537,5973.09832764,5629.14019775,6063.68963623,5524.70605469,5553.49621582,5322.79321289,5404.02368164,5235.4029541,5517.45819092,5422.28112793,5489.66473389,5456.20013428,1158.43554688,4625.55883789,5169.62023926,5265.07434082,5306.60339355,5053.19348145,5686.3460083,5906.02410889,6019.39779663,4168.62695312,3312.78930664,3483.01733398,4971.38134766,4863.1505127,5083.77050781,5983.22332764,5998.57745361
6120542580,2768.04150391,0.0,8050.92834473,4974.03271484,687.671875,3716.27441406,2591.65087891,7468.00854492,4625.02490234,4305.39013672,8219.94763184,687.671875,3380.37109375,1836.21972656,8235.46380615,1394.79833984,4800.42773438,6389.4128418,6101.04663086,6101.04663086,6210.43334961,5954.20922852,5049.640625,8667.70458984,5624.40551758,6511.37768555,5537.25292969,6346.6887207,8763.05038452,6944.41430664,8808.1789856,7270.76147461,7270.76147461,8230.46533203,8112.25292969,7899.93041992,8149.01489258,7626.65856934,8363.90325928,8741.13983154,8397.18170166,8831.73114014,8292.74755859,8321.53771973,8090.8347168,8172.06518555,8003.44445801,8285.49969482,8190.32263184,8257.70623779,8224.24163818,3926.47705078,7393.6003418,7937.66174316,8033.11584473,8074.64489746,7821.23498535,8454.38751221,8674.06561279,8787.43930054,6936.66845703,6080.83081055,6251.05883789,7739.42285156,7631.1920166,7851.81201172,8751.26483154,8766.61895752
6120542590,5282.88684082,8050.92834473,0.0,3076.89562988,8738.60021973,4334.65393066,5459.27746582,582.919799805,3425.90344238,3745.53820801,169.019287109,8738.60021973,4670.55725098,6214.70861816,184.535461426,6656.13000488,3250.50061035,1661.51550293,1949.88171387,1949.88171387,1840.49499512,2096.71911621,3001.28771973,616.776245117,2426.52282715,1539.55065918,2513.67541504,1704.23962402,712.122039795,1106.51403809,757.250640869,780.166870117,780.166870117,179.536987305,61.3245849609,150.997924805,98.0865478516,424.269775391,312.974914551,690.211486816,346.253356934,780.80279541,241.819213867,270.609375,39.9063720703,121.13684082,47.4838867188,234.571350098,139.394287109,206.777893066,173.313293457,4124.45129395,657.32800293,113.266601562,17.8125,23.7165527344,229.693359375,403.45916748,623.137268066,736.510955811,1114.2598877,1970.09753418,1799.86950684,311.505493164,419.736328125,199.116333008,700.336486816,715.690612793
6120544730,2205.99121094,4974.03271484,3076.89562988,0.0,5661.70458984,1257.75830078,2382.38183594,2493.97583008,349.0078125,668.642578125,3245.91491699,5661.70458984,1593.66162109,3137.81298828,3261.43109131,3579.234375,173.604980469,1415.38012695,1127.01391602,1127.01391602,1236.40063477,980.176513672,75.6079101562,3693.671875,650.372802734,1537.3449707,563.220214844,1372.65600586,3789.01766968,1970.3815918,3834.14627075,2296.72875977,2296.72875977,3256.43261719,3138.22021484,2925.89770508,3174.98217773,2652.62585449,3389.87054443,3767.1071167,3423.14898682,3857.69842529,3318.71484375,3347.50500488,3116.80200195,3198.0324707,3029.41174316,3311.46697998,3216.28991699,3283.67352295,3250.20892334,1047.55566406,2419.56762695,2963.62902832,3059.08312988,3100.61218262,2847.20227051,3480.35479736,3700.03289795,3813.40658569,1962.63574219,1106.7980957,1277.02612305,2765.39013672,2657.15930176,2877.77929688,3777.2321167,3792.58624268
6120546160,3455.71337891,687.671875,8738.60021973,5661.70458984,0.0,4403.94628906,3279.32275391,8155.68041992,5312.69677734,4993.06201172,8907.61950684,0.0,4068.04296875,2523.89160156,8923.13568115,2082.47021484,5488.09960938,7077.0847168,6788.71850586,6788.71850586,6898.10522461,6641.88110352,5737.3125,9355.37646484,6312.07739258,7199.04956055,6224.92480469,7034.3605957,9450.72225952,7632.08618164,9495.8508606,7958.43334961,7958.43334961,8918.13720703,8799.92480469,8587.60229492,8836.68676758,8314.33044434,9051.57513428,9428.81170654,9084.85357666,9519.40301514,8980.41943359,9009.20959473,8778.5065918,8859.73706055,8691.11633301,8973.17156982,8877.99450684,8945.37811279,8911.91351318,4614.14892578,8081.2722168,8625.33361816,8720.78771973,8762.31677246,8508.90686035,9142.05938721,9361.73748779,9475.11117554,7624.34033203,6768.50268555,6938.73071289,8427.09472656,8318.8638916,8539.48388672,9438.93670654,9454.29083252
6120549170,948.232910156,3716.27441406,4334.65393066,1257.75830078,4403.94628906,0.0,1124.62353516,3751.73413086,908.750488281,589.115722656,4503.67321777,4403.94628906,335.903320312,1880.0546875,4519.18939209,2321.47607422,1084.15332031,2673.13842773,2384.7722168,2384.7722168,2494.15893555,2237.93481445,1333.36621094,4951.43017578,1908.13110352,2795.10327148,1820.97851562,2630.41430664,5046.77597046,3228.13989258,5091.90457153,3554.48706055,3554.48706055,4514.19091797,4395.97851562,4183.65600586,4432.74047852,3910.38415527,4647.62884521,5024.86541748,4680.9072876,5115.45672607,4576.47314453,4605.26330566,4374.56030273,4455.79077148,4287.17004395,4569.22528076,4474.04821777,4541.43182373,4507.96722412,210.202636719,3677.32592773,4221.3873291,4316.84143066,4358.3704834,4104.96057129,4738.11309814,4957.79119873,5071.16488647,3220.39404297,2364.55639648,2534.78442383,4023.1484375,3914.91760254,4135.53759766,5034.99041748,5050.34454346
6120549770,176.390625,2591.65087891,5459.27746582,2382.38183594,3279.32275391,1124.62353516,0.0,4876.35766602,2033.37402344,1713.73925781,5628.29675293,3279.32275391,788.720214844,755.431152344,5643.81292725,1196.85253906,2208.77685547,3797.76196289,3509.39575195,3509.39575195,3618.7824707,3362.55834961,2457.98974609,6076.05371094,3032.75463867,3919.72680664,2945.60205078,3755.0378418,6171.39950562,4352.76342773,6216.52810669,4679.1105957,4679.1105957,5638.81445312,5520.60205078,5308.27954102,5557.36401367,5035.00769043,5772.25238037,6149.48895264,5805.53082275,6240.08026123,5701.09667969,5729.88684082,5499.18383789,5580.41430664,5411.7935791,5693.84881592,5598.67175293,5666.05535889,5632.59075928,1334.82617188,4801.94946289,5346.01086426,5441.46496582,5482.99401855,5229.58410645,5862.7366333,6082.41473389,6195.78842163,4345.01757812,3489.17993164,3659.40795898,5147.77197266,5039.5411377,5260.16113281,6159.61395264,6174.96807861
6120549930,4699.96704102,7468.00854492,582.919799805,2493.97583008,8155.68041992,3751.73413086,4876.35766602,0.0,2842.98364258,3162.6184082,751.939086914,8155.68041992,4087.63745117,5631.78881836,767.45526123,6073.21020508,2667.58081055,1078.59570312,1366.96191406,1366.96191406,1257.57519531,1513.79931641,2418.36791992,1199.69604492,1843.60302734,956.630859375,1930.75561523,1121.31982422,1295.0418396,523.594238281,1340.17044067,197.247070312,197.247070312,762.456787109,644.244384766,431.921875,681.006347656,158.650024414,895.894714355,1273.13128662,929.173156738,1363.72259521,824.739013672,853.529174805,622.826171875,704.056640625,535.435913086,817.491149902,722.314086914,789.697692871,756.233093262,3541.53149414,74.408203125,469.653198242,565.107299805,606.636352539,353.22644043,986.378967285,1206.05706787,1319.43075562,531.340087891,1387.17773438,1216.94970703,271.414306641,163.18347168,383.803466797,1283.25628662,1298.6104126
6120549940,1856.98339844,4625.02490234,3425.90344238,349.0078125,5312.69677734,908.750488281,2033.37402344,2842.98364258,0.0,319.634765625,3594.92272949,5312.69677734,1244.65380859,2788.80517578,3610.43890381,3230.2265625,175.402832031,1764.38793945,1476.02172852,1476.02172852,1585.40844727,1329.18432617,424.615722656,4042.6796875,999.380615234,1886.3527832,912.228027344,1721.66381836,4138.02548218,2319.3894043,4183.15408325,2645.73657227,2645.73657227,3605.44042969,3487.22802734,3274.90551758,3523.98999023,3001.63366699,3738.87835693,4116.1149292,3772.15679932,4206.70623779,3667.72265625,3696.51281738,3465.80981445,3547.0402832,3378.41955566,3660.47479248,3565.29772949,3632.68133545,3599.21673584,698.547851562,2768.57543945,3312.63684082,3408.09094238,3449.61999512,3196.21008301,3829.36260986,4049.04071045,4162.41439819,2311.64355469,1455.8059082,1626.03393555,3114.39794922,3006.16711426,3226.78710938,4126.2399292,4141.59405518
6120550030,1537.34863281,4305.39013672,3745.53820801,668.642578125,4993.06201172,589.115722656,1713.73925781,3162.6184082,319.634765625,0.0,3914.55749512,4993.06201172,925.019042969,2469.17041016,3930.07366943,2910.59179688,495.037597656,2084.02270508,1795.65649414,1795.65649414,1905.04321289,1648.8190918,744.250488281,4362.31445312,1319.01538086,2205.98754883,1231.86279297,2041.29858398,4457.6602478,2639.02416992,4502.78884888,2965.37133789,2965.37133789,3925.07519531,3806.86279297,3594.5402832,3843.62475586,3321.26843262,4058.51312256,4435.74969482,4091.79156494,4526.34100342,3987.35742188,4016.14758301,3785.44458008,3866.67504883,3698.05432129,3980.10955811,3884.93249512,3952.31610107,3918.85150146,378.913085938,3088.21020508,3632.27160645,3727.72570801,3769.25476074,3515.84484863,4148.99737549,4368.67547607,4482.04916382,2631.27832031,1775.44067383,1945.66870117,3434.03271484,3325.80187988,3546.421875,4445.87469482,4461.2288208
6120550040,5451.90612793,8219.94763184,169.019287109,3245.91491699,8907.61950684,4503.67321777,5628.29675293,751.939086914,3594.92272949,3914.55749512,0.0,8907.61950684,4839.57653809,6383.72790527,15.5161743164,6825.14929199,3419.51989746,1830.53479004,2118.90100098,2118.90100098,2009.51428223,2265.73840332,3170.30700684,447.756958008,2595.54211426,1708.56994629,2682.69470215,1873.25891113,543.102752686,1275.5333252,588.23135376,949.186157227,949.186157227,10.5177001953,107.694702148,320.017211914,70.9327392578,593.2890625,143.955627441,521.192199707,177.234069824,611.783508301,72.7999267578,101.590087891,129.112915039,47.8824462891,216.503173828,65.5520629883,29.625,37.758605957,4.29400634766,4293.47058105,826.347290039,282.285888672,186.831787109,145.302734375,398.712646484,234.439880371,454.117980957,567.491668701,1283.2791748,2139.11682129,1968.88879395,480.524780273,588.755615234,368.135620117,531.317199707,546.671325684
