,6120542320,6120542580,6120542590,6120544730,6120546160,6120549170,6120549770,6120549930,6120549940,6120550030,6120550040,6120550140,6120550260,6120550650,6120550660,6120550850,6120551030,6120553760,6120555470,6120558960,6120559160,6120561950,6120562670,6120563960,6120564180,6120564190,6120564890,6120565280,6120566220,6120566390,6120567600,6120568540,6120571440,6120572200,6120576200,6120577240,6120579310,6120580890,6120581940,6120583620,6120583690,6120583700,6121177050,6121177220,6121177230,6121177530,6121177590,6121177870,6121178160,6121178680,6121178960,6121180450,6121180580,6121181110,6121181990,6121182490,6121183270,6121183720,6121184410,6121185180,6121186950,6121187120,6121187370,6121188080,6121191270,6121191690,6121195610,6121196510
6120542320,,286.454635933,462.603146345,108.288397434,90.8847484967,27.0053221671,5.65018877503,121.873748887,61.0092022595,33.5002425865,57.2490819543,90.4462204018,20.6322734503,31.213450378,88.5383852732,36.6552816961,38.4657174943,61.7370577767,43.8708538177,42.822166562,37.5983316501,33.035300876,21.0729502019,33.7275238271,25.1971507343,31.2441094412,22.3307314019,27.7247182928,32.7534053062,26.868890273,32.42407664,24.6554833237,24.3179680592,27.9260611717,24.6193706766,22.6762539756,22.9320710666,20.184282364,22.5710708799,23.486884094,22.6759237469,23.2590895014,248.40985385,183.465499432,128.831137152,112.706070537,89.1765672077,85.9924333984,76.0196063949,73.3221299883,64.0035302573,21.133452535,44.6292823528,46.9014564225,44.8326610437,41.9428052917,37.8218798943,39.5582941544,38.9983032411,36.8293380549,30.9952239928,23.6480787644,23.8250637206,30.5720935532,23.9693274615,24.1318786859,22.0981741137,22.1300374379
6120542580,286.454635933,,507.2233764,427.660878247,23.9075248228,119.677188173,117.942751179,253.96578811,177.736847479,98.7269122517,85.7443344035,24.0304366906,153.811798521,90.2941837111,133.591867799,50.0622035,95.1259383671,122.440517057,88.0262987506,85.4511214843,73.1126246831,66.2545378885,49.231930441,50.0925798755,51.9253486161,56.6421374133,46.3759706797,50.8597537408,48.4174846121,45.6952313335,47.8297708387,40.5616300947,40.0151351902,42.8620167961,38.0177188629,35.5052665725,35.3292743697,32.2215262232,34.3107644184,34.8976870194,34.4018336688,34.4244253632,316.958563597,243.013382754,181.205959751,159.573868866,129.722501084,123.946990138,111.599533698,107.78529186,95.0040478864,78.3680413633,70.9967325608,72.0183846513,68.5677804088,64.1753983495,58.9095251675,59.2069411106,57.7332907592,54.2818096364,53.1920086151,44.6384046732,43.781809601,48.5995817113,38.2708139609,37.9259474572,32.7652519179,32.832392266
6120542590,462.603146345,507.2233764,,112.428426653,200.605242798,158.793645419,170.874735197,13.1383262259,146.331982403,103.806214362,2.01468882719,206.407977923,171.918418468,195.44304571,3.64270250015,160.282990425,75.6984967048,31.5982638491,27.9316341467,27.3329971245,21.618937872,23.3146212085,29.8305308548,3.75516174092,23.1107608214,13.8406288943,21.820432975,14.2044339952,4.13005789308,7.59665429971,4.30963755836,4.51630287617,4.44964787515,0.966083020031,0.295709398619,0.69689196405,0.435696870265,1.83496962769,1.31217602213,2.82090744842,1.44975055079,3.10727112042,22.1166046301,14.1925795574,1.33019638561,3.30607977633,1.00226365857,4.44356341059,2.32663304169,3.25884640173,2.3470047908,88.1206976078,7.12003847366,1.14423806342,0.167598567798,0.205448291702,1.87386699465,3.03940529105,4.43459102454,4.82522500113,8.89887488702,15.0821573404,13.1955725303,2.0392806834,2.17411622995,0.991009388939,2.68338983692,2.73623009539
6120544730,108.288397434,427.660878247,112.428426653,,318.603086756,34.7376809376,133.251418228,136.784706994,11.1563214178,13.4028615601,31.26523944,300.355761893,70.3012298438,211.149590313,46.9973627705,196.516235572,3.07897279528,26.8988652142,16.3542358234,15.7963746638,14.6581238097,10.9805848536,0.732498067654,20.7351433406,5.91887299841,13.1701271135,4.63664824263,10.7871959628,20.3828999232,12.6851399332,20.2911205341,12.5772103367,12.4185611009,16.6926603122,14.5125699131,12.9930896297,13.6207153556,11.0949056052,13.7816366627,14.8852192332,13.8987044604,14.9096321995,89.1952905571,74.2063498915,56.6268934488,52.0284887036,42.2701571798,43.2426715808,38.9175124137,38.3579701497,34.1583481106,19.6615713324,21.6199856887,25.2213441815,24.6414802403,23.4254914531,20.4641474426,23.3586956973,23.6935443762,22.7821026431,14.7456383661,7.95317394213,8.73227787475,16.9972059952,13.1185212913,13.7051398024,13.9961296726,14.0827445004
6120546160,90.8847484967,23.9075248228,200.605242798,318.603086756,,102.107089738,179.388614341,6313.86207086,135.65619361,87.7895660998,79.9247977069,0.0,149.115089256,162.526055935,115.041033649,355.832235628,87.9939372903,139.589172376,105.201470092,100.780112818,87.3380497514,79.3370201206,57.8469840852,51.9675479243,58.950446263,63.0932629281,52.2161983914,56.0530758432,50.4329899667,49.3635986087,49.908357281,43.8139420724,43.3053968265,46.0761738225,41.0692565283,38.5263277863,38.3552734747,35.1898223803,37.2746910217,37.6363534094,37.3621952,37.2541354384,172.255716061,151.57768657,128.774723286,119.460242756,103.977204037,102.035893196,95.4638264925,93.7380230243,85.6473061571,83.2445328084,67.8545252198,69.6957750807,67.1950473117,63.9012839414,59.290161769,59.7548978431,58.6553896537,55.7277367786,57.9298282342,49.0538000399,47.5927552029,52.0053019218,41.3638498428,41.0198492069,35.278525298,35.5121073702
6120549170,27.0053221671,119.677188173,158.793645419,34.7376809376,102.107089738,,45.1299793855,84.5405349702,179.618447788,42.2692634604,65.6915331084,113.364362227,21.193673064,68.0235118673,131.186436356,60.875130781,53.7017659275,103.501638635,55.7574014105,54.0175643229,43.0562068761,35.6970875008,18.1546739471,34.7990594576,24.3814983533,33.0013914333,20.4789304296,27.9594910193,33.6093438308,26.6893995169,33.2174094381,23.980673536,23.5886975269,28.0321018727,24.0967532053,21.8363788517,22.1832121248,18.9940602536,21.8181309244,22.8835421375,21.9412263641,22.654695025,182.704701594,169.486537441,143.182841709,127.583394795,100.866137475,99.1610843883,88.9692055048,86.5542166608,73.9944909715,10.6516876773,48.1292650695,51.7343989355,49.0138337258,45.3199055866,39.8829449845,42.0069313041,41.3153247401,38.6083517874,32.3374504469,22.4535497327,22.6832270777,31.3782237753,23.2484507807,23.4891196215,21.3221261173,21.3807491759
6120549770,5.65018877503,117.942751179,170.874735197,133.251418228,179.388614341,45.1299793855,,249.456106586,95.7871314926,44.3973934023,60.4074281091,234.64292138,86.5103368834,220.368586476,95.1530431274,90.3921078717,50.0594537458,107.401467901,68.5427920442,65.333165937,54.37533056,47.0565437047,28.6843884114,37.2374328251,32.719215321,39.3501348209,28.1913381267,33.9959242982,36.1504624207,31.313215774,35.7936637232,28.1503339243,27.7739522432,31.5942453697,27.6739469858,25.4803494144,25.7164165342,22.674394112,25.2233378266,26.041417779,25.3330504175,25.828397881,150.15036384,129.466443277,106.292869287,97.3210920996,81.7052982322,80.9661987417,74.6087646058,73.2560093947,65.6304508579,35.1353194719,47.6189548855,50.6270547003,48.7041994324,45.976001656,41.5860811963,43.3142934066,42.7898624929,40.5320707274,37.3216821915,28.4556296535,28.1441374323,35.1589492887,27.0959954598,27.214838502,24.3433846277,24.4832962583
6120549930,121.873748887,253.96578811,13.1383262259,136.784706994,6313.86207086,84.5405349702,249.456106586,,70.4029757985,54.399980103,6.6708665615,1207.37144332,143.277470103,336.039091466,9.73723170708,853.865425991,41.9122866042,20.7637356148,20.8073061295,19.9448241396,15.7008252347,17.8470362643,24.1039150423,6.61736468221,17.0293119971,8.29756671822,16.0346251601,8.84992711704,6.86450875922,3.35983333408,6.99722873343,1.07869100201,1.06628288999,3.91495928056,2.99007707479,1.92751672147,2.94102087934,0.66819106694,3.67193619062,5.05828131188,3.80331222418,5.31308445894,15.5396032266,14.1242465433,8.99451540429,9.35403230141,6.31922979055,9.1738768154,7.6675009984,8.17059621434,7.1816860809,62.4399205455,0.618158255072,3.75591498697,4.31141700569,4.38277935348,2.43935967883,6.39331737895,7.49601511953,7.70220236549,4.00021320347,9.96525070121,8.27690869522,1.66232096459,0.806546860639,1.8330856199,4.77527902758,4.85684601215
6120549940,61.0092022595,177.736847479,146.331982403,11.1563214178,135.65619361,179.618447788,95.7871314926,70.4029757985,,17.1496641162,49.2163907901,150.952420549,102.442142185,117.971678074,93.1799518987,93.7754433393,6.98476975869,60.4794074119,31.8075792206,30.7595932651,25.6614385447,19.9559036905,5.45222717088,27.4382060438,12.047990122,21.0892050067,9.7319747318,17.3965136892,26.6597236686,18.4139749654,26.4174180986,17.265906528,16.9937013047,21.716112573,18.607897971,16.6618294271,17.2103900598,14.2389060847,17.1565571484,18.3313158801,17.2837419412,18.2335725592,159.931193844,139.383736985,109.347681756,96.5352503005,74.8264179231,74.5256111556,66.1974778324,64.5576730762,55.3127026274,28.6097823372,34.1869610323,38.3697426411,36.688476743,34.1275524209,29.6312412312,32.5186158482,32.3930984333,30.5204519499,22.118536109,13.2024363538,13.9263738776,23.376199937,17.3372548651,17.823191947,17.1131281624,17.1753587693
6120550030,33.5002425865,98.7269122517,103.806214362,13.4028615601,87.7895660998,42.2692634604,44.3973934023,54.399980103,17.1496641162,,71.6306982615,95.3015971713,31.2001736327,59.5605501729,189.117454723,56.2860530625,71.239431524,78.1709678723,44.2302128462,43.7757281019,35.223703621,28.2171274636,11.2026412828,33.6948288217,18.9210319246,29.1496199255,15.5118061377,24.3010188977,32.4268208664,24.0703771051,32.010202622,21.6794993328,21.2813549757,26.1982424235,22.2197766742,19.9013167293,20.3306698216,17.0204011841,20.0485744903,21.2621748526,20.181038775,21.0331704511,134.36838576,144.893700642,147.929772883,140.601742922,114.498516615,114.480788431,103.017983789,100.227449416,82.8187802389,24.9235989389,49.4355700354,53.6502366005,50.1978166505,45.6709996404,39.339590459,41.7720528843,40.9504243375,37.8946952217,29.5113182132,18.7791823162,19.3822065017,29.4071141262,21.1735699079,21.5065997766,19.7614176669,19.7852680532
6120550040,57.2490819543,85.7443344035,2.01468882719,31.26523944,79.9247977069,65.6915331084,60.4074281091,6.6708665615,49.2163907901,71.6306982615,,83.3999488356,57.4174465714,66.434101324,0.450866085756,64.2935587173,69.5437910487,26.3521913037,29.9558235853,30.8855250219,27.3338708298,30.3023278857,45.7819383364,5.24171901576,40.4733843158,26.07744649,41.0323402443,28.6949650274,5.77947329115,16.3473298127,6.03271973742,9.33528986296,9.07024270675,0.0912914652459,0.790265180505,2.19316010833,0.457144737032,3.68093864301,0.851428572625,3.01198112599,1.04638057325,3.37331509854,0.988660303905,1.52727105742,2.31411614784,0.959745579723,5.39884676897,1.89517242655,1.12503194871,1.70554588587,0.369483316892,72.8166587976,97.5071134382,17.4393417614,7.79169037803,4.24980916166,9.62843377645,4.55385656058,7.58764866404,7.78730825906,19.1554523467,30.990140342,28.1988795375,5.75653229043,4.84810807242,2.8360746826,2.82749799084,2.86654239037
6120550140,90.4462204018,24.0304366906,206.407977923,300.355761893,0.0,113.364362227,234.64292138,1207.37144332,150.952420549,95.3015971713,83.3999488356,,176.170907909,213.107320962,121.976466244,2537.17083205,95.1979469809,156.573341429,115.045141802,109.79095685,93.8305274223,84.8603062184,61.249275459,53.5815371321,62.1634971289,66.3100924842,54.7596201255,58.640166752,51.9432082496,51.1934568936,51.3827300471,45.1904808509,44.650243808,47.4331840274,42.1584049919,39.5067640861,39.2974075576,36.0317236023,38.1402741814,38.4852130172,38.2286279858,38.0747990383,179.285738648,157.993666767,134.650424348,124.805645787,108.51175184,106.496463446,99.7350703862,97.973709188,89.3999737613,91.8824684678,70.6680686277,72.5710650473,69.8891763904,66.3836779895,61.5099982161,61.8697693591,60.6659930738,57.5434988016,60.473030952,51.1026789983,49.465114811,53.8413957467,42.5349429426,42.1406381363,36.0229911292,36.2627797229
6120550260,20.6322734503,153.811798521,171.918418468,70.3012298438,149.115089256,21.193673064,86.5103368834,143.277470103,102.442142185,31.2001736327,57.4174465714,176.170907909,,130.75766799,96.5439674623,88.8093830343,40.0958405099,98.5491790518,57.3317861147,54.8000647571,44.8678417623,37.8471119937,20.5634782639,33.9341917194,25.6564457988,33.2179524363,21.8030573141,28.3495520901,32.9242245582,26.8655489469,32.596397481,24.3238266574,23.9740494342,28.1293318858,24.4416380802,22.3112733509,22.6516619659,19.6118145431,22.3033012312,23.2597416734,22.419876893,23.0776173704,158.135085196,135.259483172,109.009449859,98.5972855085,80.7345482568,80.0617742386,72.9616853767,71.4792229726,63.0938538202,17.7956455475,43.6027906963,46.9905846216,45.060212264,42.2847958488,37.7567405102,39.8493743132,39.4207374442,37.2248575849,32.1961060664,23.179211957,23.2296171635,31.1292733848,23.6306844209,23.8697170137,21.7226061074,21.8275625587
6120550650,31.213450378,90.2941837111,195.44304571,211.149590313,162.526055935,68.0235118673,220.368586476,336.039091466,117.971678074,59.5605501729,66.434101324,213.107320962,130.75766799,,103.069887077,39.9566830312,62.8700066283,117.456284427,78.2600565972,74.7692795227,62.6728176806,55.1331910011,36.092631157,41.0164487408,39.4254846403,45.3845407218,34.3017104214,39.6087361429,39.7840842516,35.8632558434,39.3721767309,32.0345314035,31.6149141238,35.1525109691,30.9307330914,28.6372884673,28.7590750797,25.6829033547,28.1076242202,28.8244227444,28.211736929,28.554403499,166.918787076,142.963689684,117.216450458,107.121355996,90.2855685277,88.8987320405,81.9987809284,80.3675696444,72.1390595581,50.5508852801,53.5275738879,56.1398967476,53.9454365775,50.9334668904,46.3931036711,47.7384162127,47.0083145698,44.4974470618,42.5589103133,33.675436612,33.0819836397,39.3961043289,30.5943020238,30.581960295,26.9651613824,27.1135113289
6120550660,88.5383852732,133.591867799,3.64270250015,46.9973627705,115.041033649,131.186436356,95.1530431274,9.73723170708,93.1799518987,189.117454723,0.450866085756,121.976466244,96.5439674623,103.069887077,,94.3982814889,205.270010225,44.1268075024,42.4876057629,43.2231559949,33.8697114335,36.1538623356,48.3579034385,3.7906081974,39.5668934771,24.4081997541,36.8835233488,24.7590980208,4.31302419806,13.1283538547,4.55681524296,7.73212375676,7.56539584491,0.0361855309443,0.771403266604,1.98266812579,0.485537961614,3.30605317661,0.669872908053,2.56571463197,0.842054209728,2.91732756162,1.39044971638,2.43809742482,5.47002324544,2.7530352362,11.7204208595,2.64485176062,2.44363243403,1.15571663491,0.423171651612,145.810671699,19.77956127,6.12629693056,3.63223035896,2.48197263324,5.75974202349,2.66669796471,4.87741977618,5.40096278994,16.1396920724,25.3784901025,22.2531995806,4.72203889606,4.16409711091,2.50385681709,2.42225007692,2.47788814546
6120550850,36.6552816961,50.0622035,160.282990425,196.516235572,355.832235628,60.875130781,90.3921078717,853.865425991,93.7754433393,56.2860530625,64.2935587173,2537.17083205,88.8093830343,39.9566830312,94.3982814889,,59.7395190439,111.365803262,80.0194902331,76.3737784159,65.6157017251,58.3364629338,39.0918862849,41.7539639559,41.7507031098,47.2322808414,36.5218941757,41.3746965737,40.586358816,37.3026654758,40.1991208679,33.4211271337,33.019185157,36.4084414526,32.2190756476,29.9576243566,30.063971719,27.0303498738,29.388230995,30.0110507519,29.4885134201,29.7668510507,140.005313149,123.241569791,103.989519324,96.5506545987,83.3187602616,82.527956573,76.9776124089,75.7644721375,68.988550643,50.939495188,52.7491607243,55.3285939992,53.4464243342,50.8149149975,46.6327504439,47.9408206841,47.3193777917,45.0191114031,44.0549337003,35.4589026087,34.7000077842,40.6171495263,31.9308996589,31.9035010579,28.0989326753,28.295280046
6120551030,38.4657174943,95.1259383671,75.6984967048,3.07897279528,87.9939372903,53.7017659275,50.0594537458,41.9122866042,6.98476975869,71.239431524,69.5437910487,95.1979469809,40.0958405099,62.8700066283,205.270010225,59.7395190439,,61.0972459938,34.6771926001,34.7308406059,28.2884739135,21.3906136566,4.10235036764,31.5500475619,12.9798354549,24.6942155033,10.1100959252,19.9981755005,30.3511381417,20.8695254311,29.9645582369,19.0230266357,18.6542876829,23.9999007842,20.1408722697,17.8401978853,18.3787618154,15.010720545,18.2180770908,19.5337900088,18.3581767825,19.3475297844,96.8396028419,105.934907987,112.719535905,113.815665046,99.7201619655,104.126561529,97.0923301939,96.1186026547,80.057043698,64.3442477717,45.7115976759,50.9536008123,47.5881186626,43.0919719816,36.5031929255,39.437015765,38.7622367812,35.7763439328,25.9243135779,14.5966285943,15.5185545674,26.7529347051,18.8518073994,19.3126648145,18.1171524995,18.1414212867
6120553760,61.7370577767,122.440517057,31.5982638491,26.8988652142,139.589172376,103.501638635,107.401467901,20.7637356148,60.4794074119,78.1709678723,26.3521913037,156.573341429,98.5491790518,117.456284427,44.1268075024,111.365803262,61.0972459938,,16.6388072228,14.9966522577,5.44004894939,11.5136953615,26.4402000683,17.5778399133,13.3410302449,1.89829855357,12.3259128774,0.568320086287,17.3453200057,5.33669671186,17.3175835636,6.72174324204,6.61101659517,12.8533033485,10.4938227668,8.73202074985,9.73548085068,6.6270559745,10.2043796676,11.7125813534,10.3590956513,11.8415346067,37.4863159293,37.3117259322,32.7394777002,32.9187047009,27.8177075996,31.888468654,29.8599523878,30.7467918825,27.9113820551,198.022461824,13.2671069327,19.7386609314,19.7360765267,18.8779218958,15.0537777126,19.8399887957,20.7389006125,19.9856019723,6.74051170217,3.52802381581,1.45434980666,12.1157540613,8.23636010031,9.25593553628,10.849749459,10.9621190371
6120555470,43.8708538177,88.0262987506,27.9316341467,16.3542358234,105.201470092,55.7574014105,68.5427920442,20.8073061295,31.8075792206,44.2302128462,29.9558235853,115.045141802,57.3317861147,78.2600565972,42.4876057629,80.0194902331,34.6771926001,16.6388072228,,0.0,6.99613985833,7.14214545444,30.2916557436,21.5386789798,11.1688400142,8.2517648619,10.2565582789,3.99500147559,21.1489093713,9.26047819143,21.0742170797,9.93518062777,9.7688272082,16.4678017823,13.4219714505,11.3560682486,12.3475753562,8.88319802157,12.6892263946,14.1943100801,12.8526211839,14.2941773245,32.5272567268,32.8736334524,30.1037367797,30.8584402566,27.6251902355,31.6299823774,30.7334655503,32.0012926478,30.4038725361,85.4099878515,17.1369839359,24.0672810726,24.2298872058,23.5122159388,19.3502866128,24.2794409292,25.2125533193,24.2888189256,12.3385450811,0.272330169366,1.81591380154,16.6347685195,11.177715932,12.1742321007,13.0526805313,13.2141531023
6120558960,42.822166562,85.4511214843,27.3329971245,15.7963746638,100.780112818,54.0175643229,65.333165937,19.9448241396,30.7595932651,43.7757281019,30.8855250219,109.79095685,54.8000647571,74.7692795227,43.2231559949,76.3737784159,34.7308406059,14.9966522577,0.0,,7.92789460562,7.88017656688,32.8362329773,22.110247818,11.9890119287,8.76746516862,10.8397522574,4.19945650364,21.6790905074,9.57875715159,21.5911093573,10.1939607676,10.017609442,16.8509976038,13.6862717617,11.5650290011,12.5610867956,9.03081516936,12.8896323654,14.4135780925,13.0552271805,14.5039110854,32.0036638412,32.5128609606,29.9897815564,30.8827792993,27.8417518628,31.9939254001,31.2559565847,32.6365546454,31.1755218702,83.38146205,17.6854523083,24.8990866309,25.0781491383,24.3395430565,20.0076083251,25.0500445892,25.9835125116,24.9818807729,12.9113649098,0.283864094667,1.88549278532,17.1615324328,11.4233558076,12.4257605656,13.238302136,13.3984494886
6120559160,37.5983316501,73.1126246831,21.618937872,14.6581238097,87.3380497514,43.0562068761,54.37533056,15.7008252347,25.6614385447,35.223703621,27.3338708298,93.8305274223,44.8678417623,62.6728176806,33.8697114335,65.6157017251,28.2884739135,5.44004894939,6.99613985833,7.92789460562,,51.9499491961,55.6839292648,22.4312969283,19.3306752738,8.08947779669,15.766386743,2.74847257401,22.0686595402,9.24922801055,22.0143821505,10.0709476737,9.90092580648,17.3729068353,13.9472054757,11.6775787195,12.76618901,8.98279919966,13.1260703819,14.7109057284,13.3028602541,14.8341106949,25.3560252917,25.8619479645,23.7985740481,24.7763299432,22.598126321,26.3951329792,26.014243097,27.3916439578,26.8351637457,57.830121349,15.43899511,22.789782022,23.4445186377,23.2805618047,19.1736136194,24.6833323934,25.9366722473,25.2318147829,12.9951247608,2.07267778171,0.568556376519,17.6419715894,11.469717133,12.5800510454,13.4318064439,13.636959344
6120561950,33.035300876,66.2545378885,23.3146212085,10.9805848536,79.3370201206,35.6970875008,47.0565437047,17.8470362643,19.9559036905,28.2171274636,30.3023278857,84.8603062184,37.8471119937,55.1331910011,36.1538623356,58.3364629338,21.3906136566,11.5136953615,7.14214545444,7.88017656688,51.9499491961,,53.4866779255,25.4636798506,12.2629474663,16.5943425723,10.662582584,8.52114424564,24.9735443082,13.0735388098,24.8780779236,12.9898091502,12.7707519768,20.3000973868,16.342821276,13.8696655599,14.8932790029,10.9203000929,15.108620459,16.6333699876,15.2865134658,16.718404063,26.9583976379,27.5062305808,25.7024279037,26.7039073554,24.7537688434,28.4993501678,28.3388079556,29.7891738708,29.4776504322,46.0386167132,18.6018328283,26.0990565264,26.8373310815,26.7851143271,22.5668945261,28.0251723921,29.2722456795,28.4572946174,18.7691485552,2.14653671631,4.36008183892,21.5109496833,14.0073253348,15.0343244393,15.1429443088,15.379424012
