,6120315910,6120318380,6120318390,6120321310,6120322120,6121087030,6121087380,6121087420,6121087760,6121088040
6120315910,0.0,61.5212534107,53.190484398,34.9684656613,39.6825477018,5.91871495948,48.5676082458,16.8176448574,43.5822942736,25.9632426707
6120318380,61.5212534107,0.0,8.47617255238,33.3684119281,24.4540045619,56.5562671029,13.0445465464,49.3930453918,18.5002310457,39.7550212387
6120318390,53.190484398,8.47617255238,0.0,25.3608312534,16.2218452672,48.1490253888,4.62305319681,40.9248224387,10.0334728882,31.349743378
6120321310,34.9684656613,33.3684119281,25.3608312534,0.0,9.31427642354,29.0924996262,21.6320169849,18.9570624542,16.153659547,9.00965216097
6120322120,39.6825477018,24.4540045619,16.2218452672,9.31427642354,0.0,34.1276138098,12.329639277,25.5173231832,6.85914468149,15.5036638043
6121087030,5.91871495948,56.5562671029,48.1490253888,29.0924996262,34.1276138098,0.0,43.5331306481,10.9605466118,38.3733834532,20.0829950247
6121087380,48.5676082458,13.0445465464,4.62305319681,21.6320169849,12.329639277,43.5331306481,0.0,36.4494617178,5.68152817229,27.0302257144
6121087420,16.8176448574,49.3930453918,40.9248224387,18.9570624542,25.5173231832,10.9605466118,36.4494617178,0.0,30.8931438885,10.2008801564
6121087760,43.5822942736,18.5002310457,10.0334728882,16.153659547,6.85914468149,38.3733834532,5.68152817229,30.8931438885,0.0,21.3655818987
6121088040,25.9632426707,39.7550212387,31.349743378,9.00965216097,15.5036638043,20.0829950247,27.0302257144,10.2008801564,21.3655818987,0.0
