,6120576460,6120576990,6120579430,6120581740
6120576460,1.0,1.0,1.0,1.0
6120576990,1.0,1.0,1.0,1.0
6120579430,1.0,1.0,1.0,0.9999999999999999
6120581740,1.0,1.0,0.9999999999999999,1.0
