,6120437530,6120437630,6120437690,6121133160,6121134060
6120437530,,4.920305875880173,8.358666009555451,1.1851649484373865,1.5394827814110867
6120437630,4.920305875880173,,5.597840552899359,2.649722851906352,2.780256231357542
6120437690,8.358666009555451,5.597840552899359,,3.7868847762364646,4.261311296628467
6121133160,1.1851649484373865,2.649722851906352,3.7868847762364646,,0.41263840227169296
6121134060,1.5394827814110867,2.780256231357542,4.261311296628467,0.41263840227169296,
