,6120442780,6120443130,6120443580,6120443810
6120442780,,7.435376902686197,249.7837746217611,58.994068377647835
6120443130,7.435376902686197,,186.24908118158305,75.02882638934497
6120443580,249.7837746217611,186.24908118158305,,336.15641894825
6120443810,58.994068377647835,75.02882638934497,336.15641894825,
