,6120382100,6120382250,6120382890,6120382900,6120383070,6120383080,6120383760,6120383770,6120383940,6120384080,6120384090,6120384130,6120384140,6120384800,6120384940,6121110730,6121111450,6121113060,6121113390,6121113680,6121114530
6120382100,0.0,5.3104452368603114,51.07938812771529,29.085503710053075,45.54088212159461,26.921151212845377,41.50098984840102,16.865132696758277,18.507475553800962,7.4145309234599175,22.325536642413798,12.685154914874916,21.766670216624064,14.34074026872472,24.33280377745587,24.55646267835056,14.216043236304982,16.372227552677174,39.776535173597246,30.09245878949045,34.8386978086733
6120382250,5.3104452368603114,0.0,54.90108936915602,33.1587062306077,49.3854242679942,29.852418021608305,45.288541858400706,19.77410940825904,20.23217350211522,8.305187737746042,17.294884105280822,10.319860631230117,16.458147438479333,14.66235009855319,22.259977458553653,29.227574639790756,9.429816210104004,12.470117685995874,41.43684420076005,24.9312193814095,29.67782128719619
6120382890,51.07938812771529,54.90108936915602,0.0,22.076918713779403,5.539567099419468,26.046484912248417,9.612803031470095,35.43106392717434,36.877964318894485,47.148352046780424,71.34237088290753,50.84824700916187,67.74650441954206,43.53198446715621,49.68721838192538,28.04411086316794,64.20713559639022,55.77547812893267,25.49872351173979,71.60125403819708,75.35913622649966
6120382900,29.085503710053075,33.1587062306077,22.076918713779403,0.0,16.545491962218023,8.986144068601114,12.633558114073894,14.622564041729913,17.66715528270706,25.835447580251234,50.03576164831462,30.63013454208853,47.147002874371864,23.680716854175056,32.994724904810106,7.169253518388088,42.56153184700357,35.96863341632524,21.692705846224843,52.366881143475716,56.57846000633703
6120383070,45.54088212159461,49.3854242679942,5.539567099419468,16.545491962218023,0.0,20.800361873523133,4.131453926740601,29.98212975659321,31.614591199523257,41.676129427243474,65.8933209173905,45.53005332976981,62.40481519274762,38.2349935654895,44.92060407382394,22.65115660753519,58.706751060067255,50.53459561676574,22.42797523707617,66.49852224508624,70.34690578341416
6120383080,26.921151212845377,29.852418021608305,26.046484912248417,8.986144068601114,20.800361873523133,0.0,16.72320675893771,10.115988303026937,10.83164209769079,21.697420585452832,45.57536082885538,24.815728959644353,41.724227891486976,17.491033816951067,24.865002613037962,13.461152815071745,38.84003527010212,29.74138967478393,15.215088972412314,45.73356939833463,49.663381060018644
6120383760,41.50098984840102,45.288541858400706,9.612803031470095,12.633558114073894,4.131453926740601,16.72320675893771,0.0,25.852154884108213,27.518116946490835,37.55182161619838,61.76433925081701,41.41251135082972,58.28071549709325,34.124687558696685,41.0537895853113,19.079872857467052,54.59637888334716,46.43837946001782,19.982655147610107,62.44945257423836,66.33538829125959
6120383770,16.865132696758277,19.77410940825904,35.43106392717434,14.622564041729913,29.98212975659321,10.115988303026937,25.852154884108213,0.0,4.786807532975086,11.745185801182966,35.913247991724255,16.007590949637482,32.61843922788514,9.204516612295922,20.090950744279343,13.835168353319867,28.88560223291241,21.365374236366225,23.474994877302418,37.79358012469489,42.07486965239698
6120383940,18.507475553800962,20.23217350211522,36.877964318894485,17.66715528270706,31.614591199523257,10.83164209769079,27.518116946490835,4.786807532975086,0.0,11.938733939096684,34.9991216314467,14.011466036169052,30.92020523035317,6.681040018784105,15.705653572464062,18.188948233289477,28.68026857370271,18.920620235363177,21.3260980209268,35.04113637049067,39.09664445044978
6120384080,7.4145309234599175,8.305187737746042,47.148352046780424,25.835447580251234,41.676129427243474,21.697420585452832,37.55182161619838,11.745185801182966,11.938733939096684,0.0,24.245471750962338,6.9951188278859515,21.520874021919468,6.951166865663746,17.459611415178617,22.98840899679295,17.15455525189256,12.13894535239875,33.20547533887687,28.069883513609664,32.66917285380834
6120384090,22.325536642413798,17.294884105280822,71.34237088290753,50.03576164831462,65.8933209173905,45.57536082885538,61.76433925081701,35.913247991724255,34.9991216314467,24.245471750962338,0.0,21.262776336531026,6.805842986834523,28.406303350807256,29.243005206518895,46.488957932462654,8.213679491044743,17.8784226223901,54.72487351941959,15.023490516500324,18.723246030768568
6120384130,12.685154914874916,10.319860631230117,50.84824700916187,30.63013454208853,45.53005332976981,24.815728959644353,41.41251135082972,16.007590949637482,14.011466036169052,6.9951188278859515,21.262776336531026,0.0,16.91049024063141,7.330803480860803,11.966012674937502,28.904989335260268,15.998624068668219,5.488432941980217,33.584902080023284,21.909203393479732,26.34008335860651
6120384140,21.766670216624064,16.458147438479333,67.74650441954206,47.147002874371864,62.40481519274762,41.724227891486976,58.28071549709325,32.61843922788514,30.92020523035317,21.520874021919468,6.805842986834523,16.91049024063141,0.0,24.240765627466104,23.083744197554786,44.47199802928552,10.082213592320128,12.462131031678554,49.53519460545519,9.669929952906287,14.13731256764311
6120384800,14.34074026872472,14.66235009855319,43.53198446715621,23.680716854175056,38.2349935654895,17.491033816951067,34.124687558696685,9.204516612295922,6.681040018784105,6.951166865663746,28.406303350807256,7.330803480860803,24.240765627466104,0.0,12.228458429580222,22.825560778902677,22.41642613638712,12.368462007188883,26.9835924313349,28.693293483368066,32.90768257517499
6120384940,24.33280377745587,22.259977458553653,49.68721838192538,32.994724904810106,44.92060407382394,24.865002613037962,41.0537895853113,20.090950744279343,15.705653572464062,17.459611415178617,29.243005206518895,11.966012674937502,23.083744197554786,12.228458429580222,0.0,33.852721447142336,26.346170374534186,11.79044178196659,27.747161115522836,23.071158650408297,26.15198985700523
6121110730,24.55646267835056,29.227574639790756,28.04411086316794,7.169253518388088,22.65115660753519,13.461152815071745,19.079872857467052,13.835168353319867,18.188948233289477,22.98840899679295,46.488957932462654,28.904989335260268,44.47199802928552,22.825560778902677,33.852721447142336,0.0,38.61650071917626,34.39251399368237,27.992751617973134,50.783643520030694,55.2450664209853
6121111450,14.216043236304982,9.429816210104004,64.20713559639022,42.56153184700357,58.706751060067255,38.84003527010212,54.59637888334716,28.88560223291241,28.68026857370271,17.15455525189256,8.213679491044743,15.998624068668219,10.082213592320128,22.41642613638712,26.346170374534186,38.61650071917626,0.0,14.605711053331014,49.353525433743265,19.734761686571744,24.211077467851588
6121113060,16.372227552677174,12.470117685995874,55.77547812893267,35.96863341632524,50.53459561676574,29.74138967478393,46.43837946001782,21.365374236366225,18.920620235363177,12.13894535239875,17.8784226223901,5.488432941980217,12.462131031678554,12.368462007188883,11.79044178196659,34.39251399368237,14.605711053331014,0.0,37.09774309795005,16.45029388848949,20.852887464500572
