,6120442780,6120443130,6120443580,6120443810
6120442780,0.0,51.20422362999989,1721.0334472599998,775.519714359
6120443130,51.20422362999989,0.0,1669.82922363,826.7239379889999
6120443580,1721.0334472599998,1669.82922363,0.0,2496.5531616189996
6120443810,775.519714359,826.7239379889999,2496.5531616189996,0.0
