,6120421920,6120422020,6120422520,6120422530,6120423380,6120423630,6120424760,6120424880,6120424890,6120424970,6121128270,6121128640,6121128840,6121128880,6121129570
6120421920,,24.656307375390444,1.2631707181398553,0.15325315780033766,7.657550186244159,0.9986203949638909,7.286050840145991,14.268126787287345,7.620217410150509,13.681263727675406,17.9507094662097,1.5799499203127765,8.770564402504107,0.2793355194392672,5.168163714798734
6120422020,24.656307375390444,,3.159053000849952,5.4923463614731425,3.2825044117980386,5.1822879251258005,3.1769481028702597,11.090831916301255,2.778754469546302,10.522977915833575,0.0,8.33628835174671,0.4911584366880394,7.1263106986943665,1.589933697418711
6120422520,1.2631707181398553,3.159053000849952,,4.644357741992521,28.759072333356016,1.6814720283631226,19.088602805813114,35.79244786183535,11.704044349830495,38.69697366484769,3.67508612449563,0.316505813066972,4.825839934048019,0.9064300025664829,9.275706669203643
6120422530,0.15325315780033766,5.4923463614731425,4.644357741992521,,22.373063634788114,2.6899086982838583,16.62620563608952,29.101418014481215,14.076181328950163,29.032088904038766,6.626244529327577,0.6138694921540333,8.133422305955968,0.21999095146115993,9.01170939181547
6120423380,7.657550186244159,3.2825044117980386,28.759072333356016,22.373063634788114,,32.75027052020684,0.0,39.413893267747234,3.5194977206670854,39.7332691432904,3.8845229561010517,5.23167075192917,5.044919150605554,4.982839257873875,3.586233298916162
6120423630,0.9986203949638909,5.1822879251258005,1.6814720283631226,2.6899086982838583,32.75027052020684,,24.521026581195297,41.803234532587176,26.17405817701117,38.67893577437369,6.4696123782490575,0.08333507130395278,10.180876204443623,0.7163172762795639,11.018753964962157
6120424760,7.286050840145991,3.1769481028702597,19.088602805813114,16.62620563608952,0.0,24.521026581195297,,92.40414485810494,4.287278086006339,73.37329328356459,3.7238066203069433,5.2297338480704525,5.00676423406226,4.956706532011939,5.354068619486409
6120424880,14.268126787287345,11.090831916301255,35.79244786183535,29.101418014481215,39.413893267747234,41.803234532587176,92.40414485810494,,38.07782841016294,0.0,12.84197293926444,11.317000907284594,18.063804009522755,9.93358081955431,63.16747467375115
6120424890,7.620217410150509,2.778754469546302,11.704044349830495,14.076181328950163,3.5194977206670854,26.17405817701117,4.287278086006339,38.07782841016294,,30.228503831634868,3.3657238308557047,5.392513573478483,5.256706768868779,5.0354146653638345,1.1281391933445908
6120424970,13.681263727675406,10.522977915833575,38.69697366484769,29.032088904038766,39.7332691432904,38.67893577437369,73.37329328356459,0.0,30.228503831634868,,12.110994995135082,10.789094179510396,16.453194854130672,9.558521331942776,57.12146869506318
6121128270,17.9507094662097,0.0,3.67508612449563,6.626244529327577,3.8845229561010517,6.4696123782490575,3.7238066203069433,12.84197293926444,3.3657238308557047,12.110994995135082,,6.551620818858404,0.7002594549584522,5.898259207409799,1.8046789767561082
6121128640,1.5799499203127765,8.33628835174671,0.316505813066972,0.6138694921540333,5.23167075192917,0.08333507130395278,5.2297338480704525,11.317000907284594,5.392513573478483,10.789094179510396,6.551620818858404,,5.374915636631799,3.6029948849627123,3.9292657998453575
6121128840,8.770564402504107,0.4911584366880394,4.825839934048019,8.133422305955968,5.044919150605554,10.180876204443623,5.00676423406226,18.063804009522755,5.256706768868779,16.453194854130672,0.7002594549584522,5.374915636631799,,4.925570532134294,2.2292945902883763
6121128880,0.2793355194392672,7.1263106986943665,0.9064300025664829,0.21999095146115993,4.982839257873875,0.7163172762795639,4.956706532011939,9.93358081955431,5.0354146653638345,9.558521331942776,5.898259207409799,3.6029948849627123,4.925570532134294,,3.8766524346120597
6121129570,5.168163714798734,1.589933697418711,9.275706669203643,9.01170939181547,3.586233298916162,11.018753964962157,5.354068619486409,63.16747467375115,1.1281391933445908,57.12146869506318,1.8046789767561082,3.9292657998453575,2.2292945902883763,3.8766524346120597,
