,co,gr,si
91,0.8561304626374501,2.2496104495450924,0.18011416762467553
92,0.7642628464859889,0.4945791113864524,0.2805187232354848
93,0.798672482316795,0.024426706516055392,0.24424504348467382
94,0.7824513603543317,0.4296044214557572,0.2615438964483416
95,0.8449519617880439,0.46401456644653094,0.19293981961239023
96,0.8719203200711755,0.4192028101688977,0.16171046361573915
97,0.8732395348395183,0.35953257556986634,0.16015764314212877
98,0.8915109254335934,0.3038234944222054,0.13840933711062336
99,0.8558841532482455,0.42349828696604,0.1803985868605058
100,0.8719038926576589,0.36638592592195673,0.16172978518619363
101,0.8238864439619576,0.3333927246351019,0.21665120640597496
102,0.5045731750535559,1.4883147027207417,0.5027630616753913
103,0.6902041851679693,0.17038530049634698,0.35317117402882425
104,0.7146995666617488,0.5647216812190636,0.32995977541691635
105,0.7891748425482836,0.1856309449433419,0.2544167767955949
106,0.7964427421297348,0.1843361476528582,0.2466439694843644
107,0.7896013902049286,0.24732895387351,0.25396256472625334
108,0.8205583563755758,0.11636686210868986,0.2203425508964763
109,0.7868531212599807,0.21856060409930125,0.2568847732558184
110,0.743744283153989,0.0405467417451094,0.30138864753850264
111,0.6949252777532655,0.1597126587788354,0.34876051571946287
112,0.25198604210637143,1.430044807652189,0.6316546809959307
113,0.593035449731529,0.2591778940278374,0.4372728878213509
114,0.41218223509596674,1.0134613425439747,0.5598916374342939
115,0.633344541942005,0.3879614272074427,0.4039303537225605
116,0.6506990393408324,0.35414748841421473,0.3889002376397673
117,0.6991435406613402,0.11989365980068731,0.3447941898971118
118,0.6432386838074203,0.37812469947702354,0.3954111736809041
119,0.6943195599210029,0.249492641928779,0.34932808604500276
120,0.3702597964237944,0.5874003859865423,0.5820159222151569
121,0.6675541226459212,0.11730485258521552,0.3739137363645992
122,0.6027320009948575,0.2669917223160778,0.4294523871918559
123,0.4974190554248463,0.5690619832828896,0.5075980015965927
124,0.581806973402499,0.17036056319133003,0.44617044890215185
125,0.5434534606810474,0.17815530735474897,0.47527954533723193
126,0.4684755382154983,0.2322350207726858,0.5264540884748004
127,0.48219404439481983,0.04818138831169898,0.5176576483336942
128,0.7454978045245525,4.114521558529989,0.29962729254727555
129,0.8123644769570757,2.9047943532904505,0.22936710515430325
130,0.20431100426526025,3.579871127010626,0.6463273538311858
131,0.3632634829341667,2.5589677000236715,0.5854773373820497
132,0.9271137085058335,0.12666275787189907,0.09473789357369487
133,0.6945064907312987,0.29886574932940885,0.3491529807525492
134,0.882424515074119,0.34829199901658553,0.14928111789356824
135,-0.19254687157308234,10.074530901006227,0.6494763015331179
136,0.8485419586807526,0.032966268374997686,0.1888392117080338
137,0.7138163436089721,0.6752603104232259,0.3308107684559114
138,0.7169292300406548,0.6442404381036126,0.327806794124134
139,0.49203540260002676,2.299352436708525,0.5111908871646
140,0.7865229773054802,0.8791315465603637,0.25723512672917176
141,0.7289956618318288,0.49608324768229684,0.31603899824993603
142,0.8633145675608657,0.07417867396548633,0.1717825085105389
143,0.20581371433291848,3.2632625378124342,0.6459116713981333
144,0.8765052018880606,0.027727279987906753,0.15630359504785862
145,0.9032702324584259,0.2006201991110075,0.12417413095486304
146,0.9010466552228512,0.35487241230796085,0.12688017937373722
147,0.8253659741391656,0.25494262594225997,0.21500538962131943
148,0.811918752726455,0.36249247668242096,0.22985541843308782
149,0.8070062234716104,0.09363295888655349,0.23521958682638008
150,0.7355184137158891,0.5251464301345525,0.30959589725503406
151,0.6866242663754468,0.0019581029815759093,0.3564956525928175
152,0.5295169897826589,1.186251589200004,0.48536536280057074
153,0.7208455436413486,0.4743044351873252,0.32400893500808514
154,0.7734286412581599,0.2732128634953733,0.2710124592776656
155,0.7033509728454266,0.32297721139361285,0.34081413716960846
156,0.6594274673679607,0.2756990228111724,0.3811873003817636
157,-0.20542129806379011,7.353613690289691,0.6460205161810673
158,0.4168509795022733,2.1983489902462527,0.5572810240554822
159,-0.11328777011127823,5.441090430682809,0.6658258721188836
160,0.5959551931405183,0.049160345071944084,0.43493139056361363
161,0.688327845647959,0.10756127664796584,0.3549157858764074
162,0.11517832475459755,2.9871451377013485,0.6655345445915131
163,0.3207571531001273,1.7601900951748233,0.6050880484828994
164,0.5949123252827517,0.007413493508409089,0.43576904185429266
165,0.06491136614622278,3.615820644904029,0.6716403363975059
166,0.20296582541189045,2.3713732478136014,0.6466968758013865
167,0.6507355265711626,0.19443979496348693,0.38886820934878347
168,-0.21492951859701628,7.952728070420519,0.643324753408259
169,-0.0609341188892356,5.18498514951837,0.6719779273196481
170,-0.23483442744284924,7.927558321041437,0.6372864440176923
171,-0.1399964946750602,5.443628799880091,0.6612630673208608
172,0.7939873916378024,0.18508674500232333,0.24927786547002934
173,0.7987317215678503,0.10125650143866798,0.2441812178837834
174,0.6917487984560584,0.14641371026134056,0.3517314357070999
175,0.6942497801204115,0.08924647734317649,0.3493934393906887
176,0.6332942220552124,0.6464821790832365,0.4039733432786178
177,0.6343277719939608,0.2073742127880115,0.40308966992102213
178,-0.047710005980209406,2.972075781934034,0.6729469709352007
179,0.09258840683719025,2.4853680530768476,0.6687001821554601
180,0.2086958836776289,1.8444915370645931,0.645105876310078
181,0.22383070578888634,1.8631820457330888,0.6406905717940109
182,0.4947470801572476,0.8891904544874606,0.5093860833175249
183,-0.17597754213303263,4.220776799828043,0.6535948267248414
184,-0.18534183301088245,5.71831189762015,0.6513127161893417
185,0.40507993884206156,1.2772088614226076,0.5638066279320568
186,-0.19773171070316542,7.069316617381944,0.6481114653274122
187,0.5901179537032095,0.09111605433222338,0.43960109626948535
188,0.4947007321490644,0.021308686452622464,0.5094170143557375
189,0.6565318348394505,0.03941133747369313,0.3837574383355015
190,0.5916305965915751,0.5533038723178632,0.4383954163771628
191,0.7141067603139868,0.16033519278151703,0.33053106557199785
192,0.7151265013405547,0.030551957787792586,0.3295480428939712
193,0.6259860568536112,0.07764154106283826,0.4101806225919967
194,0.5847387722697396,0.5286176269604598,0.44386366731172433
195,0.5693757363341335,0.10812434563417164,0.4558227116767089
196,0.6163618983066398,0.06468659902721113,0.4182451059183507
197,0.33336250257009925,0.9827415196290059,0.5995266678527448
198,0.5152751519425807,0.029235043990585186,0.49540149709232834
199,0.24420940447599826,0.9686717676325831,0.6342573273893813
200,-0.035295797546649944,2.0800239057687504,0.6736419920854964
201,0.41798390379521516,0.8312560088197947,0.5566430955527862
202,-0.03077701596357525,2.095070014404137,0.6738433713175216
203,0.5856791107898067,0.4115835284534885,0.4431213395448365
204,0.6017927102462803,0.09652549447086453,0.4302154956880901
205,0.6379237475717499,0.058093218791776056,0.40000392344464836
206,0.5207574927068748,0.043596975223982606,0.49157051610861113
207,0.5363515283368762,0.20674821296966606,0.4804519487593181
208,0.49385530631414715,0.34782145100720674,0.5099807134516595
209,0.14329028510689115,4.3177650987563965,0.6606337165025509
210,0.11887773742766021,4.399225182815635,0.6649505306643386
211,-0.026932217756466,9.76305961374264,0.6739930256825275
212,0.3566581743904915,1.733945633133492,0.5886847060139822
213,0.9910551728290188,1.1199221290732504,0.01201228916756415
214,0.9503170598484436,0.8153992281292133,0.06535563494985855
215,0.9793699275156839,0.600997232092594,0.02754217615138817
216,0.9489837379428947,0.1257569859583466,0.06706367989691166
217,0.922519153463623,0.6462955833576396,0.10046980566908592
218,0.7881296769937195,4.018327670153951,0.2555286907124476
219,0.7852830803374548,0.0967093913289256,0.25854961006909066
220,0.8057864729417334,0.3651489163867387,0.23654643152460472
221,0.8119198638646942,0.04379958962480314,0.22985420145855792
222,0.8616234873218122,0.010942299526074771,0.17374997909570278
223,0.8922939330802877,0.08796868389351518,0.13746726558847902
224,0.8905628253592909,0.039607101688428736,0.13954893171367025
225,0.9010345847025697,0.07376411089021921,0.12689485075102883
226,0.8678310768685783,0.0827267161726226,0.1665089101956904
227,0.8779205098170193,0.0032554729003257633,0.15462882011066467
228,0.8364511792925144,0.07330102703651635,0.20258035800747537
229,0.47619165194276747,1.8392119007792944,0.5215376797371354
230,0.6828038940437218,0.4184072223491346,0.36002435858830373
231,0.6928545409969403,0.8133622365331455,0.3506987933785068
232,0.7744748481368935,0.4178225575867923,0.26992018431106546
233,0.7805885754641043,0.4147536511935867,0.26350772382909865
234,0.7984654475272395,0.03584392265265619,0.2444680698891097
235,0.8122266684405492,0.13257270649411643,0.22951810992544172
236,0.7909390973973234,0.025933696826305124,0.25253650663400656
237,0.7314693792203685,0.23725692354412276,0.3136022437452438
238,0.6992904957818458,0.03314410898839699,0.3446555790432428
239,0.22570773316454903,1.6599032664448734,0.64012144639245
240,0.5896209538337871,0.06530133362875452,0.43999656550755295
241,0.3827490964529228,1.2259605531999493,0.5756727174099787
242,0.6064838883019025,0.5789538269434515,0.42639236792837587
243,0.6179853788054425,0.5339025531992054,0.4168934847975704
244,0.6872452521235894,0.03801835690874462,0.35592021576773225
245,0.6118773900891105,0.5577307289166706,0.4219601873654194
246,0.6857029729097497,0.09618698394007295,0.3573484113826174
247,0.3535661965015489,0.7754589552673594,0.5901658677370515
248,0.6546007508149632,0.03882943413932117,0.38546516481309007
249,0.5694838369312826,0.4239195804211457,0.4557396752217444
250,0.46229626584449446,0.731361990781278,0.5303333681156182
251,0.5595380108580144,0.033488815566953094,0.46331347354211067
252,0.5189506397202787,0.04575068328729065,0.4928375983052107
253,0.441647682431195,0.10618547671991392,0.5429226887308751
254,0.4525376216139016,0.078520956155328,0.5363548343957706
255,0.9808263093205905,3.6090250245444313,0.025616668159384997
256,0.373339100813058,3.26202463566667,0.5804715147648699
257,0.47263526435929787,1.8535673593348359,0.5238136501472447
258,0.7549056225161751,4.361543132321746,0.29010662316195324
259,0.6373518323243369,2.6912143738904177,0.40049585677488475
260,0.7606973579190226,3.341457544589155,0.2841860371691811
261,0.09859170936303976,13.829176200057999,0.6679260707244157
262,0.7234318668352223,3.6751279562482213,0.3214894954551958
263,0.6513744849121106,1.2558108175886864,0.3883070441218466
264,0.6407435690616892,1.1698757123801002,0.3975720010586497
265,0.5757113856803123,1.4302717449493123,0.4509294302596716
266,0.6815291399217228,0.22490956310371404,0.3611974108185069
267,0.569778678845125,1.046532703702962,0.4555131150527839
268,0.6194216542742363,1.3145216849084702,0.4156947562366966
269,0.3519873955730426,2.854801861076552,0.5909171928586653
270,0.6667979620671478,1.6252551956936507,0.3745942784706987
271,0.7292580898978528,1.5103152376519857,0.31578088285258943
272,0.7340285461064974,1.2010620206459308,0.3110726292247765
273,0.5999304641452228,0.7448592418340808,0.43172492242994415
274,0.6050447521336405,0.6649178651458266,0.42756836462875464
275,0.5619593408719504,0.8937659508078799,0.46148190672067435
276,0.5499920429038229,0.41215128975763393,0.470457278231175
277,0.46192553637901945,1.1438043232988668,0.5305644701902293
278,0.446132745410994,0.40056728697801897,0.5402370682388478
279,0.582219850002337,0.6277888487526105,0.44584629310891455
280,0.5952918238207554,1.6144039850039302,0.43546439121277475
281,0.5494907752520223,1.572998306053379,0.47082900912517295
282,0.5233121358368749,0.7684190714881978,0.48977151996423024
283,-0.18533608201807833,8.112658141506762,0.6513141540277009
284,0.36302063106790294,1.713504386523015,0.585596302193378
285,-0.11266034619907492,5.727386935066375,0.6659214902654853
286,0.3985317165079497,1.0427133811040517,0.5673559072114266
287,0.4478611435090671,1.0563392278487749,0.5391948735400262
288,0.10236601416956302,2.717954450972679,0.6674144923207215
289,0.25942189190025433,1.25000605167804,0.6290897918503022
290,0.4290820797757569,0.9518263687306551,0.5503023638278186
291,0.055094176808909434,3.4829603904130324,0.6724349555035722
292,0.17771832046171934,1.9731022726186005,0.6531795438895323
293,0.4326844557762017,1.1214709966325618,0.5482084963282379
294,-0.16703145489778587,8.825846986171502,0.6556645351631412
295,-0.017283813120210777,5.358567013222826,0.6742807693624635
296,-0.15661167388463096,8.728007995287635,0.6579390852918996
297,-0.05606400041578951,5.598553766557475,0.6723622437367353
298,0.5831666498624586,1.1091496971876447,0.44510207763140675
299,0.5925639878801029,0.7416977592519134,0.4376498997329942
300,0.4935402318861003,0.6330337858153099,0.5101905469624024
301,0.47427685691935667,0.9079017116322713,0.5227652053207973
302,0.4441041172693724,0.049663478318000734,0.5414551559148088
303,0.39798991872773126,0.44158362964667636,0.5676469824941532
304,-0.115167499105388,2.7467957502767515,0.6655362265095313
305,-0.0004365239564192011,2.1855875091079726,0.6744821290547228
306,0.10832812057380957,1.45257564974313,0.6665672206250243
307,0.11389374303349217,1.483992196102022,0.6657330189486911
308,0.37861290812961834,0.2766625826609907,0.5777967541957401
309,-0.24044424321674426,4.197636611660992,0.6354881220319115
310,-0.2526787088227275,5.925850313753682,0.631418905959065
311,0.311051185095888,0.7747793807862838,0.6092241837979478
312,-0.25554918178007535,7.472194565013765,0.6304349345389837
313,0.41140883452971255,0.7732784369702261,0.560321259564816
314,0.3560849480890659,0.6571036121929104,0.5889602745787084
315,0.3840923086034572,0.6456064827083277,0.5749779799829198
316,0.4238748064185123,0.05139820850560624,0.5532981305097515
317,0.4696358559660067,0.3815599407421894,0.5257199096119355
318,0.4535722909501547,0.5205342234246118,0.5357224909960706
319,0.3547416793104807,0.657636199521965,0.5896042912925953
320,0.418309287763595,0.04018175089422513,0.5564595578707445
321,0.350521410512525,0.48504712112122195,0.5916118201574745
322,0.3675168189810725,0.6812109557803852,0.5833808750717624
323,0.21574654646507238,0.5252697079347651,0.6430874204041346
324,0.287607638018844,0.551527233578685,0.618690330699865
325,0.1404476083577352,0.5165268528955855,0.6611777371054091
326,-0.12476099560572064,1.773299521504935,0.663983734832111
327,0.27896588506061976,0.3710917295467905,0.6219927229183297
328,-0.12141318942242707,1.7870596716169633,0.6645396049727749
329,0.4265206380587649,0.035808841409026466,0.5517805432895768
330,0.40835633822200035,0.37307419033210826,0.562009036862376
331,0.41837686342823693,0.4385075295161913,0.5564214228983403
332,0.374888188698147,0.39470494946666607,0.5796897427295935
333,0.3925152005101372,0.22325756688089568,0.5705660019369853
334,0.3734848051933003,0.05646227654570718,0.5803981206310747
335,0.06661879367496151,4.315238296572897,0.6714888623755517
336,0.03475197989874829,4.4057421594533785,0.6736676852848822
337,-0.12005017736713178,10.25138933447612,0.6647615888735905
338,0.2774617571336997,1.5010192138877303,0.6225572229900954
339,0.7742485442085101,3.2128828867555663,0.2701565783282445
340,0.822392110842344,9.957063690621844,0.21831049249753856
341,0.7468754937131594,6.735505454625235,0.2982405391125579
342,0.7996402213473852,7.867193678376747,0.24320178833171252
343,0.834776134910012,9.814445672915634,0.2044684900988014
344,0.9810158857379682,0.7145033637404823,0.025365815382646234
345,0.6751453742679915,2.9889548761798257,0.3670388940234902
346,0.6051415366377851,1.0448625078002909,0.42748936435659607
347,0.5875441922670471,1.6760271693057964,0.441645466437006
348,0.7205865052132392,2.2374312333443873,0.32426077743737164
349,0.6375156411804169,1.4247847497102695,0.40035500155422726
350,0.6347570192495073,1.297131144337291,0.4027222449263127
351,0.6961287812706956,1.471389357520201,0.3476313390362027
352,0.6467582521563785,1.5066020530043318,0.3923488674912114
353,0.6769549227842017,1.52545389625412,0.3653886442960044
354,0.5713163678407129,1.0507735883028002,0.4543296352342169
355,0.4283601068415042,1.227599874844777,0.5507199021040577
356,0.4757636417966623,0.34979849871923935,0.5218124951887279
357,0.5189283706023083,0.15782244418359423,0.49285318737764217
358,0.5510959697499546,0.29175270143222354,0.46963743114120404
359,0.5578958774945785,0.28921567335177967,0.4645511319393804
360,0.5157776772799796,0.7876648483368069,0.4950520274849523
361,0.6065602833574539,0.7159985084774695,0.4263298632684705
362,0.5082900990481404,0.6967586549321206,0.5002238141692699
363,0.4880590191214924,0.38568317733155505,0.5138195005071585
364,0.43083168484228085,0.6251396838926627,0.5492875988776373
365,0.10937302661975574,1.2665831034241788,0.6664137912593281
366,0.38988296695355257,0.7535040740761514,0.5719550675998487
367,0.24070164221205,0.7816933587391053,0.6354045897869155
368,0.42149180044303686,0.05692285657366815,0.5546568842416073
369,0.4407069481844441,0.04060936846152369,0.5434825502956601
370,0.44125722214588636,0.4822875519427232,0.5431552092728505
371,0.4321165927639323,0.0708017167143091,0.5485397268275698
372,0.4324489553072346,0.6260900596195571,0.5483459148874668
373,0.22882521273366743,0.309637876024161,0.639165706940674
374,0.42649295215869204,0.4727516793043524,0.5517964721654275
375,0.4145465486746181,0.01739615897712354,0.5585732633271933
376,0.335468783145718,0.32905679374592023,0.5985764934372958
377,0.39141831301102203,0.488207202961787,0.5711459803750804
378,0.3715069255594104,0.4859008964644532,0.5813919729164404
379,0.32660073214559315,0.5326605967631863,0.6025365583370887
380,0.3464228035466661,0.3197739288467402,0.5935384790031645
381,0.36183232777855306,3.8261880163834103,0.5861772642182747
382,0.4752096594006492,2.286504838878752,0.5221678275962488
383,0.8448216221823359,4.482164087671685,0.19308837056781222
384,0.7172604236693492,2.4932371557113315,0.32748641877786105
385,0.8447176273509233,3.2756445629334636,0.1932068793595935
386,0.0636693301128885,16.10828656985277,0.6717480524671922
387,0.8103466232989923,3.6887797459016145,0.2315756254943947
388,0.7311550630830969,0.9588306886512981,0.3139123210892152
389,0.7199633955762365,0.8899493429324031,0.3248662065560395
390,0.5964997506497328,1.8889536775144364,0.43449340856650637
391,0.7322592080921904,0.0077753581209189905,0.3128224781130486
392,0.6429019390094344,0.8086124193744233,0.3957032927319021
393,0.6927637783087596,1.1367162188679787,0.3507836179152855
394,0.3474486133140598,3.451848962537896,0.5930583959701109
395,0.7471216048752981,1.450243845715124,0.2979925391614766
396,0.8081142301194051,1.3175647451749377,0.23401255752497216
397,0.804909012128293,0.9946959121252551,0.23749969225287385
398,0.658600253865784,0.5928768554099182,0.38192268186310263
399,0.6623927229906399,0.5002119155060752,0.3785436437338219
400,0.6207431508070356,0.7569946690794285,0.41458936514526457
401,0.6003880317602583,0.24366183347991324,0.4313544786497621
402,0.5171462542333192,1.002901694629326,0.4940985551603435
403,0.47229157889411344,0.6151209222359451,0.5240326934010874
404,0.6234261034955203,0.4473200672187167,0.4123379115030368
405,0.6447536040256142,1.4902042155596291,0.3940951201513342
406,0.5914103041118673,1.456571947106476,0.43857119657990273
407,0.5612557391932675,0.6132400242942786,0.46201494736160487
408,-0.1892136458929798,8.70406064239157,0.6503345761323299
409,0.38032789889844726,1.976906110394187,0.5769188639543513
410,-0.11269763456688105,6.172358482754923,0.6659158224350842
411,0.44395619180175794,0.91897789308297,0.5415437604478069
412,0.5010109023292165,0.939706514364194,0.505179168230104
413,0.10717724115139685,3.005633805836097,0.6667345061773985
414,0.271362144671507,1.4564639345912964,0.6248151286387055
415,0.46820003107942765,0.830022778364933,0.5266281459081538
416,0.059177442153499106,3.812406105106709,0.6721202411773142
417,0.18486475545549647,2.221500812669026,0.651431841393691
418,0.48038433666683256,1.0141582945560086,0.5188325866700123
419,-0.17501497542879949,9.466139303487203,0.6538227030584604
420,-0.024955402185878453,5.798096518120086,0.6740622088486603
421,-0.17001601342856573,9.37711361288808,0.6549860478994748
422,-0.07310531223368977,6.0626487742847015,0.6708775635883159
423,0.6303471929591654,1.0011951511339447,0.4064851071235345
424,0.6377654351874499,0.6219654863008169,0.40014014012513727
425,0.532541524045337,0.5173979138603755,0.4831987690638021
426,0.5173174983140064,0.8034864069758569,0.4939790734650771
427,0.4785663067550108,0.17350825437816392,0.5200084796811312
428,0.4420114425778508,0.33769268040258443,0.5427058831722725
429,-0.11120901069234677,2.9765768820422336,0.6661406359899347
430,0.008144599810849862,2.386112122198368,0.6744375161320361
431,0.11940033275005776,1.6214055576556254,0.6648665421068698
432,0.12567922700547432,1.6489040234984618,0.663828629491823
433,0.3980836109895956,0.4198069646530847,0.5675966756079664
434,-0.23564456676578968,4.474564815302863,0.6370293627217132
435,-0.2444632680339308,6.260465595277957,0.6341736536947974
436,0.32432240930889433,0.9232375884031281,0.6035368243325436
437,-0.24728589470573062,7.849259980230047,0.6332374559296151
438,0.44175145692192175,0.6822746040859808,0.5428608560448854
439,0.3785950146128289,0.5606373771231009,0.5778058928318478
440,0.43107310980093166,0.560319467564339,0.5491472490148894
441,0.44935850893651225,0.15227849698777204,0.538288729769536
442,0.5105965904596204,0.294692453707947,0.4986387448475358
443,0.49633266924445446,0.43859478784070427,0.5083261713876227
444,0.3991541111376524,0.5774364217258994,0.5670210433794505
445,0.44182348691856044,0.13704141806755316,0.5428179293633738
446,0.3865528347793557,0.3943835126736509,0.573699031752594
447,0.40879685140375954,0.5963008551836174,0.5617662456751392
448,0.23073813362443152,0.6409686824553331,0.638572763972379
449,0.3244816247419449,0.4662942082758681,0.6034671505748451
450,0.1539035557092261,0.6299998426909392,0.658506265473595
451,-0.11412472166698989,1.9197790595235191,0.6656974957262974
452,0.2968443046043887,0.47850705351653855,0.6150492139569277
453,-0.11110735450497423,1.9350580656321474,0.6661558791770434
454,0.4444187427767526,0.04816541270028287,0.5412666030806439
455,0.4319745231925951,0.2992931551726842,0.5486225269807116
456,0.4483899058981173,0.36272585888412595,0.5388752338040511
457,0.3871389792766527,0.32730553819565267,0.5733931572866928
458,0.40516918049498024,0.15088430754201626,0.5637578574887478
459,0.3810183707654737,0.017348806819395768,0.5765642966037411
460,0.06663753698134885,4.465918245173258,0.6714871777453407
461,0.035563340080390804,4.554948413894685,0.6736292053633477
462,-0.11158390830586297,10.510706385313535,0.6660843001739214
463,0.27556548044539747,1.5941742082820767,0.6232645475819867
464,0.836870325604656,2.199919786992277,0.2021072987216661
465,0.8707259452497905,7.239524323012362,0.16311431265550522
466,0.8203540226095589,4.749798165646088,0.22056870061976822
467,0.8753522329894887,6.935590669016992,0.15766593936006348
468,0.9122762465164491,10.170841713370287,0.11314578142581418
469,0.973794783454546,3.37026342832812,0.03488673124493603
470,0.7601861319444787,2.7917465815779297,0.28471045733899264
471,0.6764512958175407,0.8297733426596652,0.3658483794078864
472,0.6658536769220378,1.5007639124542302,0.3754430490657629
473,0.8046935656323522,2.0772534982448208,0.2377335913922664
474,0.7106396571251975,1.2705680730425428,0.333862834479385
475,0.7054024821106171,1.1450207145644933,0.3388648357153242
476,0.7675064931547291,1.301474514103066,0.27716754565012
477,0.7132210472196752,1.3581699722711902,0.3313837480175935
478,0.7398216714331365,1.3657437179583258,0.3053137654721473
479,0.6330455790275963,0.9265283299810774,0.4041857151882808
480,0.4464474039647695,1.4850565153489073,0.540047634515159
481,0.522603908044567,0.21484119477471672,0.49027114054540444
482,0.5547554545644813,0.30553807304687575,0.46690790498158263
483,0.6000181810897546,0.16526249985476305,0.431653929240942
484,0.6065689538529467,0.16376199035833736,0.42632276877298986
485,0.5717028611783054,0.6848797974843105,0.45403166966812203
