,6120397850,6120397980,6121118900,6121119860
6120397850,1.0,1.0,1.0,-0.9999999999999998
6120397980,1.0,1.0,-1.0,1.0
6121118900,1.0,-1.0,1.0,-1.0000000000000002
6121119860,-0.9999999999999998,1.0,-1.0000000000000002,1.0
