,6120329160,6120332810,6120332930,6120334860,6120341110
6120329160,0.0,1.90511052876,22.0340395488,42.4254878872,41.4442843984
6120332810,1.90511052876,0.0,20.4538166381,41.4490173814,40.8483557003
6120332930,22.0340395488,20.4538166381,0.0,24.4551123049,27.6284092608
6120334860,42.4254878872,41.4490173814,24.4551123049,0.0,9.15462689454
6120341110,41.4442843984,40.8483557003,27.6284092608,9.15462689454,0.0
