,6120315660,6120317170,6120318630,6120318820
6120315660,1.0,1.0,1.0,-1.0
6120317170,1.0,1.0,-1.0,1.0
6120318630,1.0,-1.0,1.0,-1.0
6120318820,-1.0,1.0,-1.0,1.0
