,6120315660,6120317170,6120318630,6120318820
6120315660,,6.81764700425,4.22546979687,18.6519395121
6120317170,6.81764700425,,6.14854775144,6.7292726541
6120318630,4.22546979687,6.14854775144,,17.9268609667
6120318820,18.6519395121,6.7292726541,17.9268609667,
