,6120503970,6120504350,6120504760,6120505170,6120505810,6120506140,6120506750,6120507130,6120507840,6120511860,6120512120,6121162630,6121163340
6120503970,0.0,224.57983399,723.72998046,112.25,2228.66003418,2228.66003418,1393.20996093,1282.02001954,543.40014648,554.60009766,857.00976563,2370.96972657,1591.31982422
6120504350,224.57983399,0.0,948.30981445,336.82983399,2453.23986817,2453.23986817,1617.78979492,1057.44018555,767.97998047,330.02026367,632.42993164,2146.38989258,1366.73999023
6120504760,723.72998046,948.30981445,0.0,611.47998046,1504.93005372,1504.93005372,669.47998047,2005.75,180.32983398,1278.33007812,1580.73974609,3094.69970703,2315.04980468
6120505170,112.25,336.82983399,611.47998046,0.0,2116.41003418,2116.41003418,1280.95996093,1394.27001954,431.15014648,666.85009766,969.25976563,2483.21972657,1703.56982422
6120505810,2228.66003418,2453.23986817,1504.93005372,2116.41003418,0.0,0.0,835.45007325,3510.68005372,1685.2598877,2783.26013184,3085.66979981,4599.62976075,3819.9798584
6120506140,2228.66003418,2453.23986817,1504.93005372,2116.41003418,0.0,0.0,835.45007325,3510.68005372,1685.2598877,2783.26013184,3085.66979981,4599.62976075,3819.9798584
6120506750,1393.20996093,1617.78979492,669.47998047,1280.95996093,835.45007325,835.45007325,0.0,2675.22998047,849.80981445,1947.81005859,2250.21972656,3764.1796875,2984.52978515
6120507130,1282.02001954,1057.44018555,2005.75,1394.27001954,3510.68005372,3510.68005372,2675.22998047,0.0,1825.42016602,727.41992188,425.01025391,1088.94970703,309.29980468
6120507840,543.40014648,767.97998047,180.32983398,431.15014648,1685.2598877,1685.2598877,849.80981445,1825.42016602,0.0,1098.00024414,1400.40991211,2914.36987305,2134.7199707
6120511860,554.60009766,330.02026367,1278.33007812,666.85009766,2783.26013184,2783.26013184,1947.81005859,727.41992188,1098.00024414,0.0,302.40966797,1816.36962891,1036.71972656
6120512120,857.00976563,632.42993164,1580.73974609,969.25976563,3085.66979981,3085.66979981,2250.21972656,425.01025391,1400.40991211,302.40966797,0.0,1513.95996094,734.31005859
6121162630,2370.96972657,2146.38989258,3094.69970703,2483.21972657,4599.62976075,4599.62976075,3764.1796875,1088.94970703,2914.36987305,1816.36962891,1513.95996094,0.0,779.64990235
6121163340,1591.31982422,1366.73999023,2315.04980468,1703.56982422,3819.9798584,3819.9798584,2984.52978515,309.29980468,2134.7199707,1036.71972656,734.31005859,779.64990235,0.0
