,6120409820,6120410350,6120411650,6120414190,6120416490,6120417710,6120420550,6120424660,6120424670,6120425940,6120426400,6120426570,6120428890,6120428970,6120431720,6120432210,6120434540,6120435510,6120435520,6120435530,6120441670,6120441730,6120443010,6120445250,6120445650,6120445800,6120447530,6120454540,6120457100,6120458470,6120460130,6120461400,6120461410,6120466550,6120467010,6120469260,6120473200,6120475560,6120475870,6120476850,6121121100,6121127730,6121134760,6121140320,6121147520,6121149420
6120409820,0.0,11.2146244508,17.438332439,23.5298799254,28.5117328621,38.5778957968,43.1424977089,58.8709166162,61.8218001164,69.8680973999,62.6287457911,72.8758404214,73.3173712511,87.4804624608,100.632311543,85.740801806,103.835861963,113.726366026,103.803233389,115.763238058,133.068257448,147.866511228,139.701244111,157.43137498,148.241359009,148.355016379,173.303938064,195.797490586,212.214695134,196.450429328,192.404628072,206.080759858,232.307940468,234.786915766,243.412028814,252.025771727,270.390887916,263.647618278,265.495550787,265.259712228,5.89531785207,53.0057163236,131.330528309,183.992959445,260.48639849,263.546708784
6120410350,11.2146244508,0.0,10.1831742355,17.7279959148,22.6980785034,34.4359193324,39.0917114739,54.3011488015,59.8526417192,62.7328884223,60.9560125599,71.9986301861,72.4147070404,86.7278760035,100.416250487,85.2675148425,103.386718721,111.379036586,103.197528198,115.538064219,132.076528063,147.304952023,137.679787588,157.324547056,148.238283657,147.889376424,172.982245364,195.519200618,211.644039817,193.863516489,190.487698789,205.275531777,231.631689072,234.168029813,242.810945536,251.550855639,269.634382574,261.943225426,264.309532734,262.906503076,17.095369108,50.2692142712,130.976288253,183.686710805,260.005120109,261.396976807
6120411650,17.438332439,10.1831742355,0.0,7.56702823191,12.5161594421,24.327936083,28.9694252566,44.1181777535,50.0434006349,53.053519174,51.2256131171,62.459972499,62.8650215944,77.1651966635,90.9944131485,75.8072045455,93.8742578426,101.359174825,93.6330620812,106.073444088,122.342406229,137.678606988,127.697572728,147.83379125,138.794768325,138.292197717,163.40502648,185.938291705,201.964968752,183.768452848,180.498076455,195.533837991,221.913352847,224.464716386,233.109217045,241.882005179,259.881004653,251.974155395,254.450148491,252.8303337,22.3566388036,40.3231843974,121.438461153,174.105562939,250.331387558,251.3507869
6120414190,23.5298799254,17.7279959148,7.56702823191,0.0,5.09006992276,16.7713554203,21.4058606832,36.5915784526,42.6480715873,46.340299983,43.8841798321,55.2369200899,55.633322058,69.9053791123,83.8165911663,68.6196142932,86.6333213233,93.8230172282,86.358181696,98.8556271467,114.950615254,130.346468119,120.175319258,140.58148117,131.574946523,130.977447913,156.096349635,178.623476485,194.591728268,176.206005511,172.970126885,188.126588398,214.516629247,217.076018922,225.720745618,234.511027184,252.46314877,244.452867966,246.978596007,245.271853932,27.6090079445,32.8480511162,114.165954824,166.792541675,242.957121674,243.800914422
6120416490,28.5117328621,22.6980785034,12.5161594421,5.09006992276,0.0,12.1606906591,16.693437993,31.6089416505,38.3604619007,41.3772810086,39.6926639802,51.2026558998,51.5847768584,65.7840323655,79.7943417413,64.6068594291,82.5181539258,89.1538864739,82.193190656,94.7620430231,110.581442805,126.067268966,115.539573993,136.415738814,127.458266055,126.724495912,151.844200075,174.356847167,190.232758839,171.416098583,168.311125945,183.712850817,210.116990643,212.689210333,221.333334571,230.150607972,248.024459847,239.806519173,242.442305122,240.501974824,32.3666480108,28.424183505,109.983519162,162.531204277,238.590673209,239.068165058
6120417710,38.5778957968,34.4359193324,24.327936083,16.7713554203,12.1606906591,0.0,4.66499702948,20.2976737923,26.263754384,33.5851431752,27.6570077759,39.2615859128,39.6302713067,53.749873591,67.8162246638,52.6551931232,70.4741329118,77.061235022,70.1200734366,82.7246143865,98.4274309651,113.934075903,103.427260984,124.326710441,115.396248958,114.600111038,139.717742137,162.224231441,178.078046647,159.441796341,156.214048236,171.552701406,197.957538318,200.530804155,209.174810505,217.995166511,235.863814748,227.702587668,230.293775439,228.502534904,41.387953552,16.2812970156,97.8916117557,150.400935947,226.434338371,227.02979142
6120420550,43.1424977089,39.0917114739,28.9694252566,21.4058606832,16.693437993,4.66499702948,0.0,15.7453304194,22.0519189824,30.2586946101,23.5502266484,35.2341201198,35.5847962919,49.5696811717,63.689424754,48.5801126491,66.2634699774,72.4649504177,65.8689786991,78.5146317483,94.0039684009,109.565602735,98.8466115469,120.032964544,111.14210381,110.249383656,135.359563407,157.851677593,173.645446267,154.800146199,151.621829539,167.088120962,193.499031748,196.079598004,204.722631294,213.558214851,231.381007154,223.11559772,225.759129401,223.867994448,45.7984209249,12.0104695653,93.5998092768,146.034163898,221.993271824,222.407973502
6120424660,58.8709166162,54.3011488015,44.1181777535,36.5915784526,31.6089416505,20.2976737923,15.7453304194,0.0,14.8546959561,19.1306649512,16.7472164768,26.9429448211,27.1352409648,39.2789983894,53.2924917255,39.0165928146,55.2893739607,58.5043130493,54.6439091942,67.3424992441,81.3079442945,97.1451811523,84.9087365176,108.023289661,99.4142365335,97.9381091656,122.89914592,145.242143922,160.62958116,140.126070459,137.467238408,153.873738375,180.287563271,182.912510306,191.539362625,200.462877013,217.972567253,208.945900657,211.995182725,209.241648296,61.5195162188,10.5855432036,81.765272659,133.489283208,208.863555182,207.919042414
6120424670,61.8218001164,59.8526417192,50.0434006349,42.6480715873,38.3604619007,26.263754384,22.0519189824,14.8546959561,0.0,32.6722081576,1.90178364976,13.3405321233,13.655121194,27.5188828997,41.6408015944,26.5660812406,44.2245030784,51.9081640945,43.8570631801,56.4764624636,72.3052364104,87.7188667664,77.9954673637,98.0647260538,89.1341618845,88.3675837124,113.487987102,136.005545013,151.943659851,134.630254681,130.781459501,145.491309265,171.874725938,174.430715027,183.075416642,191.862957556,209.837623131,202.17461142,204.456891021,203.485931122,63.1429472602,10.0414846452,71.6301452433,124.177827942,200.309134737,201.837570352
