a,cv,eopt,flagLo,gyo,idcr,lcor,lgrad,lo,lopt,lrio,o,std,yo
0.142527293977,0.354756924465,4.0,Distancia,15.611873091,001315815P,2.22997600153,36.5407563911,7.0162,19.3853661963,72.7420128185,0.2,357.757244777,1008.45739746
