,6120333970,6120341250,6120341920,6120345090,6120345980,6120347840,6120349830,6120349840,6121093600,6121093920,6121094540,6121095130
6120333970,0.0,33.850062446762536,36.158742566861115,48.715838099379106,55.727695822460824,60.87959383048586,75.56521021257893,75.72114781216072,9.310608855858476,11.188327377807086,17.94435156023226,24.096916378940318
6120341250,33.850062446762536,0.0,2.3100531305993375,15.078304389598303,21.877929884138023,27.21038320852355,41.82049990903191,41.984495837068344,24.63943623837976,22.662683637517254,16.01765183437634,10.266657440920971
6120341920,36.158742566861115,2.3100531305993375,0.0,12.805852238054943,19.568959430621103,24.918252166697165,39.534972086126764,39.700323312327264,26.949350014239776,24.970983838122766,18.312789337351496,12.491160177265979
6120345090,48.715838099379106,15.078304389598303,12.805852238054943,0.0,7.666661882042038,12.1695151626009,27.830560702091788,28.019165464178528,39.605645667827,37.54674562599425,30.774509137277708,24.678897083128767
6120345980,55.727695822460824,21.877929884138023,19.568959430621103,7.666661882042038,0.0,6.441089909636775,20.232140558971402,20.414974928795015,46.50788888149244,44.53982001048533,37.85589906866756,31.884959235140407
6120347840,60.87959383048586,27.21038320852355,24.918252166697165,12.1695151626009,6.441089909636775,0.0,17.04558788207776,17.26219302901641,51.774753836671785,49.7145910499281,42.93599925547466,36.82007080909771
6120349830,75.56521021257893,41.82049990903191,39.534972086126764,27.830560702091788,20.232140558971402,17.04558788207776,0.0,0.231200448044043,66.27794325497452,64.40841545912743,57.835796040547734,51.98166491121625
6120349840,75.72114781216072,41.984495837068344,39.700323312327264,28.019165464178528,20.414974928795015,17.26219302901641,0.231200448044043,0.0,66.4323139713068,64.56642602847553,57.998792262412586,52.15064215887283
6121093600,9.310608855858476,24.63943623837976,26.949350014239776,39.605645667827,46.50788888149244,51.774753836671785,66.27794325497452,66.4323139713068,0.0,2.3322709540010305,9.017539966668645,15.205615282527491
6121093920,11.188327377807086,22.662683637517254,24.970983838122766,37.54674562599425,44.53982001048533,49.7145910499281,64.40841545912743,64.56642602847553,2.3322709540010305,0.0,6.820544915768907,13.015993170728235
6121094540,17.94435156023226,16.01765183437634,18.312789337351496,30.774509137277708,37.85589906866756,42.93599925547466,57.835796040547734,57.998792262412586,9.017539966668645,6.820544915768907,0.0,6.196944007796081
6121095130,24.096916378940318,10.266657440920971,12.491160177265979,24.678897083128767,31.884959235140407,36.82007080909771,51.98166491121625,52.15064215887283,15.205615282527491,13.015993170728235,6.196944007796081,0.0
