,6120383080,6120383940,6120384080,6120384800
6120383080,,0.5212827741348003,0.5481331423641425,0.1251913642775892
6120383940,0.5212827741348003,,1.7808421971438426,1.2448346219299895
6120384080,0.5481331423641425,1.7808421971438426,,2.137150068007701
6120384800,0.1251913642775892,1.2448346219299895,2.137150068007701,
