,6120652330,6120660340,6120660960,6121223870,6121224790,6121225800
6120652330,,1.01498916399,9.29472519338,0.305342300708,2.40163534261,0.335445636198
6120660340,1.01498916399,,87.0549376098,1.08982185696,2.56014881177,2.3776991344
6120660960,9.29472519338,87.0549376098,,10.1432173939,13.7500391458,22.9146918712
6121223870,0.305342300708,1.08982185696,10.1432173939,,3.46099099694,0.340351406964
6121224790,2.40163534261,2.56014881177,13.7500391458,3.46099099694,,2.72264622067
6121225800,0.335445636198,2.3776991344,22.9146918712,0.340351406964,2.72264622067,
