,6120652330,6120660340,6120660960,6121223870,6121224790,6121225800
6120652330,0.0,0.0331947790562,0.673701565179,0.00611495037754,0.0120857792029,0.0131517084128
6120660340,0.0331947790562,0.0,0.303458634097,0.0650579702918,0.00486778884911,0.00500330913993
6120660960,0.673701565179,0.303458634097,0.0,0.664491056721,0.594677199268,0.486819298591
6121223870,0.00611495037754,0.0650579702918,0.664491056721,0.0,0.00413016576161,0.0365961810785
6121224790,0.0120857792029,0.00486778884911,0.594677199268,0.00413016576161,0.0,0.013702706666
6121225800,0.0131517084128,0.00500330913993,0.486819298591,0.0365961810785,0.013702706666,0.0
