,6120610400,6120616750,6121205220,6121205680,6121208170,6121208760
6120610400,1.0,0.63773490048,-0.0964205979276,0.615274234087,0.133436975461,0.798604940796
6120616750,0.63773490048,1.0,0.419977007838,-0.311612540057,0.964144938243,0.984312280708
6121205220,-0.0964205979276,0.419977007838,1.0,0.342164052827,0.580937196873,0.54784116786
6121205680,0.615274234087,-0.311612540057,0.342164052827,1.0,-0.371780522393,0.13824115908
6121208170,0.133436975461,0.964144938243,0.580937196873,-0.371780522393,1.0,0.996477913395
6121208760,0.798604940796,0.984312280708,0.54784116786,0.13824115908,0.996477913395,1.0
