,6120610400,6120616750,6121205220,6121205680,6121208170,6121208760
6120610400,0.0,128.816711426,81.2209777832,29.6043395996,184.082298279,145.583534241
6120616750,128.816711426,0.0,47.5957336426,99.2123718262,55.265586853,16.7668228149
6121205220,81.2209777832,47.5957336426,0.0,51.6166381836,102.861320496,64.3625564575
6121205680,29.6043395996,99.2123718262,51.6166381836,0.0,154.477958679,115.979194641
6121208170,184.082298279,55.265586853,102.861320496,154.477958679,0.0,38.4987640381
6121208760,145.583534241,16.7668228149,64.3625564575,115.979194641,38.4987640381,0.0
