a,cv,eopt,flagLo,gyo,idcr,lcor,lgrad,lo,lopt,lrio,o,std,yo
0.00208054237243,0.554736737597,6.0,Distancia,121.344279949,000497405A,62.4754754732,66.8733839042,480.6439,66.8733839042,426.110566419,0.2,7957.64475825,14344.9031206
