,6120232780,6120233470,6120244980,6120246010,6120257470,6120260180,6120260530,6120260770,6120260950,6120261250,6120261840,6120262520,6120262880,6120263330,6120263890,6120266420,6121053530,6121053810,6121058500,6121062630,6121063620,6121064250
6120232780,0.0,4.63620521942,61.4095946269,96.2435068502,342.7550605,369.494285592,325.56391547,159.691319514,320.204358066,242.825043109,297.621356337,193.711466978,227.357989344,184.674781666,226.191107336,435.450753407,15.2190218661,19.4628444353,100.079178069,261.899966628,145.43829443,166.481762207
6120233470,4.63620521942,0.0,57.1355536968,91.8288195152,339.368529386,366.130458091,321.987828145,155.10409824,316.613573819,238.824571377,294.01396168,189.350572496,223.098050688,180.209494087,221.913448099,432.030922387,11.0382875283,15.9786170726,95.7987482074,258.245851973,140.84271966,161.931699317
6120244980,61.4095946269,57.1355536968,0.0,35.3732410546,286.210191607,313.072053801,267.564725384,101.09239876,262.106212322,182.241188232,239.448697264,132.376403987,165.962988609,123.861069338,164.784851711,378.463844879,46.1910965259,42.8574312582,38.6700122445,203.471732983,87.3372435723,106.856331015
6120246010,96.2435068502,91.8288195152,35.3732410546,0.0,259.17569249,286.005371725,238.984714142,66.4534974301,233.440606799,150.446398089,210.849763941,97.6158232278,131.924039688,88.5470187267,130.608417704,350.509768687,81.0724424457,78.1246793941,8.94713550703,174.865498392,53.2533066995,71.6670281404
6120257470,342.7550605,339.368529386,286.210191607,259.17569249,0.0,26.8702116824,26.8805657583,229.932184474,31.6193808509,118.646660227,50.7853767313,181.526751788,150.099580107,197.965726554,152.548252749,92.7690544348,328.619994867,323.415329496,251.663656873,85.1998361099,239.386738906,219.797115593
6120260180,369.494285592,366.130458091,313.072053801,286.005371725,26.8702116824,0.0,50.0764125943,255.705744663,55.5286679899,144.064349188,76.6518114539,207.120314096,174.822886391,223.46848382,177.235394032,66.307778237,355.398895679,350.171270168,278.515709324,111.752848899,265.465257275,245.528871467
6120260530,325.56391547,321.987828145,267.564725384,238.984714142,26.8805657583,50.0764125943,0.0,205.943547047,5.60156783639,94.1942811466,28.1532084147,157.270474575,124.746494273,173.554949175,127.15926588,111.638470584,311.102607679,306.124350365,231.848496271,64.1796754072,216.001602864,195.742077915
6120260770,159.691319514,155.10409824,101.09239876,66.4534974301,229.932184474,255.705744663,205.943547047,0.0,200.382668856,111.7629962,179.18845479,48.754967029,83.58640997,32.997513162,81.4962977416,316.047236559,144.923922775,142.858986383,66.9668338694,145.808826252,14.3902218227,10.239371275
6120260950,320.204358066,316.613573819,262.106212322,233.440606799,31.6193808509,55.5286679899,5.60156783639,200.382668856,0.0,88.6441460428,22.6588036669,151.721475973,119.316876016,168.020400493,121.736674115,117.219830071,305.719357853,300.760125228,226.324500404,58.6758670476,210.414181596,190.184313421
6120261250,242.825043109,238.824571377,182.241188232,150.446398089,118.646660227,144.064349188,94.1942811466,111.7629962,88.6441460428,0.0,67.8930176299,63.0773348124,32.8457417607,79.4052114559,35.3361977687,204.613258336,227.786385171,223.496770032,144.394965093,38.4504497477,122.121446081,101.55389181
6120261840,297.621356337,294.01396168,239.448697264,210.849763941,50.7853767313,76.6518114539,28.1532084147,179.18845479,22.6588036669,67.8930176299,0.0,130.74321577,99.6793289113,147.180582749,102.148869684,139.703800095,283.110575807,278.172296517,203.69719199,36.026739891,188.81780929,169.04001974
6120262520,193.711466978,189.350572496,132.376403987,97.6158232278,181.526751788,207.120314096,157.270474575,48.754967029,151.721475973,63.0773348124,130.74321577,0.0,35.8773703699,16.5444058866,34.1000249146,267.305812083,178.501728473,175.184622359,93.8239094572,98.2320089235,59.9216331215,38.5227615429
6120262880,227.357989344,223.098050688,165.962988609,131.924039688,150.099580107,174.822886391,124.746494273,83.58640997,119.316876016,32.8457417607,99.6793289113,35.8773703699,0.0,50.5911203976,2.49518846378,233.186249919,212.144404843,208.485597888,127.302567558,71.208703697,95.5454293392,73.4071410625
6120263330,184.674781666,180.209494087,123.861069338,88.5470187267,197.965726554,223.46848382,173.554949175,32.997513162,168.020400493,79.4052114559,147.180582749,16.5444058866,50.5911203976,0.0,48.51687076,283.249138122,169.55026534,166.669126324,86.0596907366,114.774535988,45.3291796532,22.8215615286
6120263890,226.191107336,221.913448099,164.784851711,130.608417704,152.548252749,177.235394032,127.15926588,81.4962977416,121.736674115,35.3361977687,102.148869684,34.1000249146,2.49518846378,48.51687076,0.0,235.470795092,210.974199127,207.368305787,126.115812404,73.6872668636,93.5855125407,71.338415987
