,6120611540,6120611640,6121206150,6121206400,6121206930
6120611540,0.0,0.232069749462,24.0325165951,20.6061551479,12.1923436099
6120611640,0.232069749462,0.0,24.1576184677,20.7187027264,12.2790828269
6121206150,24.0325165951,24.1576184677,0.0,3.709260464,12.2820531222
6121206400,20.6061551479,20.7187027264,3.709260464,0.0,8.65155253447
6121206930,12.1923436099,12.2790828269,12.2820531222,8.65155253447,0.0
