,6120611540,6120611640,6121206150,6121206400,6121206930
6120611540,,0.0,128.350547797,149.692489831,235.224394692
6120611640,0.0,,127.685875743,148.879334322,233.56277386
6121206150,128.350547797,127.685875743,,0.0,17.6395609316
6121206400,149.692489831,148.879334322,0.0,,25.0417510095
6121206930,235.224394692,233.56277386,17.6395609316,25.0417510095,
