,mx_co,mx_di,mx_gr,mx_si
0,0.896407739845,5.36060659225,52.9841399922,0.132504173527
1,0.853850337528,8.7969022259,48.789598388,0.18274395382
2,0.873472988682,18.6142895639,43.0706107826,0.159882604959
3,-0.486846156827,35.6819309159,12.3320384724,0.514617025682
4,-0.248906234069,40.7260686089,17.8263704462,0.632695172439
5,-0.199456808705,47.9393157526,17.7082206866,0.647649317422
6,0.220345350341,55.5067185532,13.3839515345,0.641734745491
7,0.831547482152,3.53709347656,201.641393284,0.208097191386
8,0.628287084611,13.3024859948,81.6205295272,0.408233987671
9,-0.613813530942,30.3220845466,23.8789016579,0.420359566597
10,-0.305282899338,35.3679462237,28.5576411358,0.611622097132
11,-0.359236721568,42.5829904487,26.6056258872,0.587439632835
12,-0.176770557091,50.2881639313,20.4208362526,0.653406150755
13,0.929227216256,9.8179394711,37.943959141,0.0920916360009
14,-0.198176383935,26.9953007678,0.401314964306,0.647992722907
15,0.0883168595526,32.0558102572,9.25887247267,0.669221385217
16,0.289504238577,39.1808323147,10.7124487014,0.617952075668
17,0.668654631288,46.7591794005,6.70888386663,0.372921903945
18,-0.369699141063,17.39070506,20.7983445598,0.582295739237
19,0.219083219883,22.45611106,3.37239314317,0.642108824266
20,0.401282741424,29.4135632552,1.60440140149,0.565871837491
21,0.790479586873,37.0474692525,1.58795164773,0.253026638408
22,0.344964252253,5.06785238418,56.4276579776,0.594218642752
23,0.217595225459,12.4532148965,32.8340144681,0.642547086037
24,-0.335884243661,22.4017371568,13.5198571438,0.598388366391
25,0.933483592809,7.78092056284,15.7978732822,0.0867440718059
26,0.61922787945,18.8824742106,0.895075768604,0.415856644858
27,0.751506078518,12.0380570006,8.80713157842,0.293560722923
