,6120662380,6120664120,6120664210,6120664550
6120662380,,53.7620551978,54.0314808876,51.8398894496
6120664120,53.7620551978,,0.0,44.8595519734
6120664210,54.0314808876,0.0,,43.5310931171
6120664550,51.8398894496,44.8595519734,43.5310931171,
