,6120662380,6120664120,6120664210,6120664550
6120662380,0.0,693.590667725,693.590667725,853.621063235
6120664120,693.590667725,0.0,0.0,160.03039551
6120664210,693.590667725,0.0,0.0,160.03039551
6120664550,853.621063235,160.03039551,160.03039551,0.0
