,6120572510,6120573200,6120574550,6121191770,6121191960
6120572510,,19.2626477765,6.07372742111,4.89736398067,15.4935874341
6120573200,19.2626477765,,1.55677555653,30.2088699528,13.7092336165
6120574550,6.07372742111,1.55677555653,,15.8412624587,27.2953822593
6121191770,4.89736398067,30.2088699528,15.8412624587,,47.0554463628
6121191960,15.4935874341,13.7092336165,27.2953822593,47.0554463628,
