,6120572510,6120573200,6120574550,6121191770,6121191960
6120572510,0.0,255.830688477,316.880859375,126.723754883,645.438720703
6120573200,255.830688477,0.0,61.0501708984,382.554443359,389.608032227
6120574550,316.880859375,61.0501708984,0.0,443.604614258,328.557861328
6121191770,126.723754883,382.554443359,443.604614258,0.0,772.162475586
6121191960,645.438720703,389.608032227,328.557861328,772.162475586,0.0
