a,cv,eopt,flagLo,gyo,idcr,lcor,lgrad,lo,lopt,lrio,o,std,yo
10.2509420257,0.266123009529,6.0,Sin interseccion,18.1394296819,001375215P,0.0550974325185,31.4556226969,0.0975520100971,15.7553600647,89.6355529557,0.2,268.428949814,1008.66494141
