a,cv,eopt,flagLo,gyo,idcr,lcor,lgrad,lo,lopt,lrio,o,std,yo
0.000546896034134,0.906057199883,13.0,Distancia,290.968230978,000499404A,89.0930826013,19.9224897899,1828.5011,19.9224897899,252.572917792,0.2,9284.74142114,10247.4119982
