,mx_co,mx_di,mx_gr,mx_si
0,0.972311253168,13.2003226448,9.0060119273,0.0368340338576
1,0.991667605706,10.2768965395,15.1548635331,0.0111932757382
2,0.92988950075,3.71548478416,325.154836933,0.0912611701606
3,0.894081437611,69.9840382367,1.49831005366,0.135313539823
4,0.870158106042,69.3786967098,2.07820473465,0.163781066844
5,0.888293133189,66.9697170914,4.26054121747,0.142272123774
6,0.722403058573,84.8118470246,0.482480282895,0.322492778989
7,0.754163845487,93.9087078027,1.50801189061,0.290861633925
8,0.70630148478,108.434375714,2.52269291042,0.338008832992
9,0.94769254551,22.700699873,3.28994892158,0.068715469453
10,0.977194456456,17.7656867541,15.4582950597,0.0304130756133
11,0.350514995695,14.0195122253,77.6935437147,0.591614853318
12,0.797664924905,82.9743707236,2.69649590974,0.245329881817
13,0.779035154551,82.5164818063,3.18803460123,0.265141827148
14,0.805074877952,80.0478600577,5.04959786411,0.237319577631
15,0.565712617262,97.8530867904,1.63308396669,0.458627184485
16,0.651679997056,107.101143596,2.43225891373,0.388038533431
17,0.590705313067,121.626290321,3.2265137168,0.439133297227
18,0.992291645622,10.1524343444,19.0660091642,0.0103582196496
19,0.779870189113,13.9271281668,97.9277850672,0.264263826722
20,0.85934239235,71.3665959426,0.713039144457,0.176397785066
21,0.853380210102,69.8714797562,0.165472788806,0.183285304006
22,0.875823045441,64.8743429613,1.99743487912,0.157109845516
23,0.621633304873,85.7869504531,1.33848936287,0.413843450863
24,0.728130989868,93.4926743443,0.151129665513,0.316888803107
25,0.675559053446,107.951911674,1.09124205799,0.366662021465
26,0.97293295156,24.2069884714,3.34865370093,0.0360183452364
27,-0.408250208644,69.0447650228,19.0161504174,0.562067491615
28,-0.31018279366,68.7630917045,19.6659421732,0.609588049619
29,-0.178901167277,67.3030930257,22.1896947372,0.652895029585
30,-0.623591841585,83.9563146485,14.8771167279,0.412198510608
31,-0.323371264698,93.5233002633,14.4319468338,0.603952339362
32,-0.299435510327,108.035919677,13.7144616755,0.614007082436
33,0.178736392245,24.0413657408,53.3577004742,0.652934776649
34,0.987596294544,6.18903344786,6.35403706115,0.0166283881337
35,0.935955260949,23.6003663209,7.64689197831,0.0836275371964
36,0.868961801584,14.9797921651,4.26826643762,0.165184338579
37,0.801406685625,27.1212001646,1.35531096297,0.241294222894
38,0.62680645701,40.8011535433,4.13441356736,0.409487395681
39,0.83124394153,92.6833954604,0.325556102791,0.20843761927
40,0.952021601487,17.512770402,8.05949605709,0.0631685483549
41,0.805194765453,16.1221383492,6.40504936778,0.23718936802
42,0.825566611432,25.159609795,0.102055954333,0.214781975032
43,0.628931899528,39.5038459084,3.27470634563,0.407687202741
44,0.814028544674,91.9922941384,0.755487115207,0.227541667405
45,0.725407227247,29.6763593246,8.23575403477,0.319559141135
46,0.64426947366,30.6975831397,4.68153441716,0.394516034321
47,0.81911444681,44.4053854913,0.265296855337,0.221939414111
48,0.833175566678,88.6003397238,2.37745247457,0.206269135489
49,0.873651495465,14.7437476194,6.82970209828,0.159672251768
50,0.748418655877,26.6715046446,8.72191464313,0.296684183879
51,0.592436744762,107.498118211,0.314090141139,0.437751600318
52,0.877187892235,14.5259421454,9.08245272773,0.155496085095
53,0.694070221066,116.344808949,0.575283981609,0.349561577988
54,0.628301020222,130.866230355,1.51958597151,0.408222176594
