,6120386150,6120386310,6120386480,6120389000,6120400420,6120403870,6120404260,6120405900,6120407840,6120410870,6121111780
6120386150,0.0,13.2003226448,10.2768965395,3.71548478416,69.9840382367,69.3786967098,66.9697170914,84.8118470246,93.9087078027,108.434375714,22.700699873
6120386310,13.2003226448,0.0,17.7656867541,14.0195122253,82.9743707236,82.5164818063,80.0478600577,97.8530867904,107.101143596,121.626290321,10.1524343444
6120386480,10.2768965395,17.7656867541,0.0,13.9271281668,71.3665959426,69.8714797562,64.8743429613,85.7869504531,93.4926743443,107.951911674,24.2069884714
6120389000,3.71548478416,14.0195122253,13.9271281668,0.0,69.0447650228,68.7630917045,67.3030930257,83.9563146485,93.5233002633,108.035919677,24.0413657408
6120400420,69.9840382367,82.9743707236,71.3665959426,69.0447650228,0.0,6.18903344785,23.6003663209,14.979792165,27.1212001646,40.8011535433,92.6833954604
6120403870,69.3786967098,82.5164818063,69.8714797562,68.7630917045,6.18903344785,0.0,17.512770402,16.1221383492,25.159609795,39.5038459084,91.9922941384
6120404260,66.9697170914,80.0478600577,64.8743429613,67.3030930257,23.6003663209,17.512770402,0.0,29.6763593246,30.6975831397,44.4053854913,88.6003397238
6120405900,84.8118470246,97.8530867904,85.7869504531,83.9563146485,14.979792165,16.1221383492,29.6763593246,0.0,14.7437476194,26.6715046446,107.498118211
6120407840,93.9087078027,107.101143596,93.4926743443,93.5233002633,27.1212001646,25.159609795,30.6975831397,14.7437476194,0.0,14.5259421454,116.344808949
6120410870,108.434375714,121.626290321,107.951911674,108.035919677,40.8011535433,39.5038459084,44.4053854913,26.6715046446,14.5259421454,0.0,130.866230355
6121111780,22.700699873,10.1524343444,24.2069884714,24.0413657408,92.6833954604,91.9922941384,88.6003397238,107.498118211,116.344808949,130.866230355,0.0
