a,cv,eopt,flagLo,gyo,idcr,lcor,lgrad,lo,lopt,lrio,o,std,yo
0.0427811147047,0.414362345412,5.0,Distancia,96.1528376551,000013615P,5.44561996326,17.5887547273,23.3748,11.5171873453,55.438166599,0.2,1238.80369447,2989.66281128
