,6120639970,6120640640,6120642370,6120642450
6120639970,0.0,17.1694529388,33.0751911569,33.1811887519
6120640640,17.1694529388,0.0,16.7748189862,16.925542694
6120642370,33.0751911569,16.7748189862,0.0,0.232714339595
6120642450,33.1811887519,16.925542694,0.232714339595,0.0
