,6120030630,6120030640,6120030650,6120030670
6120030630,1.0,1.0,-1.0,-1.0
6120030640,1.0,1.0,-1.0,1.0
6120030650,-1.0,-1.0,1.0,-1.0
6120030670,-1.0,1.0,-1.0,1.0
