,6120030630,6120030640,6120030650,6120030670
6120030630,0.0,23.091026306,50.6736907961,20.898010254
6120030640,23.091026306,0.0,73.7647171021,2.193016052
6120030650,50.6736907961,73.7647171021,0.0,71.5717010501
6120030670,20.898010254,2.193016052,71.5717010501,0.0
