,6120030630,6120030640,6120030650,6120030670
6120030630,,7.0373035442712375,4.192336843113455,1.1821931674523207
6120030640,7.0373035442712375,,8.152175256447919,0.14988899076653842
6120030650,4.192336843113455,8.152175256447919,,12.79633779967369
6120030670,1.1821931674523207,0.14988899076653842,12.79633779967369,
