,6120539910,6120543780,6120544870,6120547370,6120547380,6120550130,6120551680,6120554530,6120555040,6120558140,6120560750,6120561640,6120566080,6121176630,6121180790,6121183030,6121185960,6121186490
6120539910,,618.716740005,106.927339737,105.850022643,39.2269620715,207.553024379,112.410268201,122.103298201,93.7367121177,67.9921764719,6.75891928742,128.478621908,29.5101123067,1733.06166059,162.452730758,101.121715232,18.1269651933,54.0429460885
6120543780,618.716740005,,476.341748654,468.526627411,284.762809934,49.4661160481,53.5648634855,3.10420283632,234.321168511,15.2591467535,81.4304635324,63.792701416,28.6145650735,1114.92236647,46.6808304262,231.167201503,55.400059051,9.93686821466
6120544870,106.927339737,476.341748654,,0.0,99.2385051638,313.113146794,116.247875501,130.359342118,182.513143649,55.3733469432,23.9806461626,134.447406369,13.9555814854,677.863713215,195.527397986,184.155227374,4.53402447775,41.670649426
6120547370,105.850022643,468.526627411,0.0,,100.990430383,317.315771026,117.501457072,131.219942256,183.4353643,55.5640948248,24.0568277464,134.82273113,13.9854060804,668.822255846,196.929545278,184.952562616,4.54576955099,41.7690757737
6120547380,39.2269620715,284.762809934,99.2385051638,100.990430383,,714.330857859,258.469994478,215.339561861,204.58122735,84.3507959161,10.6761687905,170.973997862,26.2705333239,435.31333362,315.411786638,204.266148531,8.97045592476,59.8536671071
6120550130,207.553024379,49.4661160481,313.113146794,317.315771026,714.330857859,,645.746844217,73.6437457876,534.163619487,57.1321076006,159.699979658,71.0965344482,55.5632218044,102.711782035,41.2725932719,479.94203767,104.252292243,34.7018092254
6120551680,112.410268201,53.5648634855,116.247875501,117.501457072,258.469994478,645.746844217,,156.238207899,506.671839342,17.417016748,102.765157507,141.775142109,17.85403448,174.223813425,387.447810559,447.066600497,56.2583858978,13.0349823112
6120554530,122.103298201,3.10420283632,130.359342118,131.219942256,215.339561861,73.6437457876,156.238207899,,1346.22519103,46.4270459032,207.820676865,136.921000668,50.7850388941,92.7066484015,737.499467131,944.714460804,116.014719885,21.543842289
6120555040,93.7367121177,234.321168511,182.513143649,183.4353643,204.58122735,534.163619487,506.671839342,1346.22519103,,693.367354294,328.115164095,653.032865067,176.656398435,297.515611061,1220.48662674,188.012889508,234.961111495,290.226573448
6120558140,67.9921764719,15.2591467535,55.3733469432,55.5640948248,84.3507959161,57.1321076006,17.417016748,46.4270459032,693.367354294,,1386.63697802,587.435135542,53.7247446016,76.6535011055,106.12341204,1080.83002651,225.498276913,5.96045066786
6120560750,6.75891928742,81.4304635324,23.9806461626,24.0568277464,10.6761687905,159.699979658,102.765157507,207.820676865,328.115164095,1386.63697802,,1579.63873808,85.7687318727,136.644198058,248.674930399,504.46634706,91.2663795517,251.841874992
6120561640,128.478621908,63.792701416,134.447406369,134.82273113,170.973997862,71.0965344482,141.775142109,136.921000668,653.032865067,587.435135542,1579.63873808,,302.376268832,6.05798613779,81.7604395679,848.606406376,1631.22859717,462.951336872
6120566080,29.5101123067,28.6145650735,13.9555814854,13.9854060804,26.2705333239,55.5632218044,17.85403448,50.7850388941,176.656398435,53.7247446016,85.7687318727,302.376268832,,68.9906086971,76.4860118685,214.491539445,81.6739116974,150.664027893
6121176630,1733.06166059,1114.92236647,677.863713215,668.822255846,435.31333362,102.711782035,174.223813425,92.7066484015,297.515611061,76.6535011055,136.644198058,6.05798613779,68.9906086971,,58.1767209309,289.644802675,103.86132504,56.828668817
6121180790,162.452730758,46.6808304262,195.527397986,196.929545278,315.411786638,41.2725932719,387.447810559,737.499467131,1220.48662674,106.12341204,248.674930399,81.7604395679,76.4860118685,58.1767209309,,915.133556228,150.008904057,55.401279732
6121183030,101.121715232,231.167201503,184.155227374,184.952562616,204.266148531,479.94203767,447.066600497,944.714460804,188.012889508,1080.83002651,504.46634706,848.606406376,214.491539445,289.644802675,915.133556228,,312.118630004,359.855124991
6121185960,18.1269651933,55.400059051,4.53402447775,4.54576955099,8.97045592476,104.252292243,56.2583858978,116.014719885,234.961111495,225.498276913,91.2663795517,1631.22859717,81.6739116974,103.86132504,150.008904057,312.118630004,,550.152851354
6121186490,54.0429460885,9.93686821466,41.670649426,41.7690757737,59.8536671071,34.7018092254,13.0349823112,21.543842289,290.226573448,5.96045066786,251.841874992,462.951336872,150.664027893,56.828668817,55.401279732,359.855124991,550.152851354,
