,6120549250,6120552050,6120554940,6120555050,6120555330,6120556410,6120557270,6120557340,6120557410,6120557670,6120558340,6120559430,6120561830,6121181630
6120549250,1.0,0.428246968627,0.635129630444,-0.1116393388,0.633803039229,0.478800175392,-0.449366517134,0.0985808906029,-0.427973212975,-0.44978469438,-0.378772530668,-0.725303118362,0.0933263059189,0.60664041345
6120552050,0.428246968627,1.0,0.529210346891,0.374915634122,0.291714075026,0.129692315492,-0.0180819177455,0.310330457719,0.227045256784,0.0589530972018,0.270556871893,0.138168653493,0.195408254283,0.210506056158
6120554940,0.635129630444,0.529210346891,1.0,0.524443806235,0.475011100061,0.248288310029,-0.171428560036,0.0142309052664,-0.103038935852,-0.154328960805,-0.18417983467,-0.300066083664,-0.0145129203374,0.261843708457
6120555050,-0.1116393388,0.374915634122,0.524443806235,1.0,-0.0935363127968,-0.261549757903,0.246484211712,0.103068743379,0.555898339535,0.363116128083,0.366826234592,0.229441498075,-0.202992606694,0.343681843408
6120555330,0.633803039229,0.291714075026,0.475011100061,-0.0935363127968,1.0,0.947670515639,-0.491398647143,0.508165402269,-0.498393160539,-0.487297759122,-0.198947687234,-0.718215380215,0.254308287995,0.0298037269196
6120556410,0.478800175392,0.129692315492,0.248288310029,-0.261549757903,0.947670515639,1.0,-0.391460358847,0.755883075636,-0.529621478324,-0.454613384888,0.0053221061138,-0.657312120987,0.226275924548,-0.0616997627616
6120557270,-0.449366517134,-0.0180819177455,-0.171428560036,0.246484211712,-0.491398647143,-0.391460358847,1.0,0.469529395538,0.884270798607,0.982248023373,0.860008029724,0.407857998598,-0.529762568091,-0.106057480384
6120557340,0.0985808906029,0.310330457719,0.0142309052664,0.103068743379,0.508165402269,0.755883075636,0.469529395538,1.0,0.158006065766,0.295648540157,0.662538312482,-0.291454128607,0.0667686669677,-0.150374938605
6120557410,-0.427973212975,0.227045256784,-0.103038935852,0.555898339535,-0.498393160539,-0.529621478324,0.884270798607,0.158006065766,1.0,0.952733831647,0.798588419315,0.587710353583,-0.541454991983,-0.0459826779004
6120557670,-0.44978469438,0.0589530972018,-0.154328960805,0.363116128083,-0.487297759122,-0.454613384888,0.982248023373,0.295648540157,0.952733831647,1.0,0.831628028324,0.456610267494,-0.556057280949,-0.0877910120265
6120558340,-0.378772530668,0.270556871893,-0.18417983467,0.366826234592,-0.198947687234,0.0053221061138,0.860008029724,0.662538312482,0.798588419315,0.831628028324,1.0,0.3827581085,-0.361537355235,-0.166311254835
6120559430,-0.725303118362,0.138168653493,-0.300066083664,0.229441498075,-0.718215380215,-0.657312120987,0.407857998598,-0.291454128607,0.587710353583,0.456610267494,0.3827581085,1.0,-0.356164272934,-0.318397507989
6120561830,0.0933263059189,0.195408254283,-0.0145129203374,-0.202992606694,0.254308287995,0.226275924548,-0.529762568091,0.0667686669677,-0.541454991983,-0.556057280949,-0.361537355235,-0.356164272934,1.0,-0.289375252744
6121181630,0.60664041345,0.210506056158,0.261843708457,0.343681843408,0.0298037269196,-0.0616997627616,-0.106057480384,-0.150374938605,-0.0459826779004,-0.0877910120265,-0.166311254835,-0.318397507989,-0.289375252744,1.0
