,6120549250,6120552050,6120554940,6120555050,6120555330,6120556410,6120557270,6120557340,6120557410,6120557670,6120558340,6120559430,6120561830,6121181630
6120549250,0.0,1232.19091797,1417.58398438,3831.82177734,2451.26757812,2451.26757812,5176.79614258,3432.80810547,5573.18255615,5131.55883789,4346.8190918,5065.68688965,2992.62963867,1674.35644531
6120552050,1232.19091797,0.0,185.393066406,2599.63085938,1219.07666016,1219.07666016,3944.60522461,2200.6171875,4340.99163818,3899.36791992,3114.62817383,3833.49597168,1760.4387207,2906.54736328
6120554940,1417.58398438,185.393066406,0.0,2414.23779297,1033.68359375,1033.68359375,3759.2121582,2015.22412109,4155.59857178,3713.97485352,2929.23510742,3648.10290527,1575.0456543,3091.94042969
6120555050,3831.82177734,2599.63085938,2414.23779297,0.0,1380.55419922,1380.55419922,1344.97436523,399.013671875,1741.36077881,1299.73706055,514.997314453,1233.8651123,839.192138672,5506.17822266
6120555330,2451.26757812,1219.07666016,1033.68359375,1380.55419922,0.0,0.0,2725.52856445,981.540527344,3121.91497803,2680.29125977,1895.55151367,2614.41931152,541.362060547,4125.62402344
6120556410,2451.26757812,1219.07666016,1033.68359375,1380.55419922,0.0,0.0,2725.52856445,981.540527344,3121.91497803,2680.29125977,1895.55151367,2614.41931152,541.362060547,4125.62402344
6120557270,5176.79614258,3944.60522461,3759.2121582,1344.97436523,2725.52856445,2725.52856445,0.0,1743.98803711,396.386413574,45.2373046875,829.977050781,111.10925293,2184.16650391,6851.15258789
6120557340,3432.80810547,2200.6171875,2015.22412109,399.013671875,981.540527344,981.540527344,1743.98803711,0.0,2140.37445068,1698.75073242,914.010986328,1632.87878418,440.178466797,5107.16455078
6120557410,5573.18255615,4340.99163818,4155.59857178,1741.36077881,3121.91497803,3121.91497803,396.386413574,2140.37445068,0.0,441.623718262,1226.36346436,507.495666504,2580.55291748,7247.53900146
6120557670,5131.55883789,3899.36791992,3713.97485352,1299.73706055,2680.29125977,2680.29125977,45.2373046875,1698.75073242,441.623718262,0.0,784.739746094,65.8719482422,2138.92919922,6805.9152832
6120558340,4346.8190918,3114.62817383,2929.23510742,514.997314453,1895.55151367,1895.55151367,829.977050781,914.010986328,1226.36346436,784.739746094,0.0,718.867797852,1354.18945312,6021.17553711
6120559430,5065.68688965,3833.49597168,3648.10290527,1233.8651123,2614.41931152,2614.41931152,111.10925293,1632.87878418,507.495666504,65.8719482422,718.867797852,0.0,2073.05725098,6740.04333496
6120561830,2992.62963867,1760.4387207,1575.0456543,839.192138672,541.362060547,541.362060547,2184.16650391,440.178466797,2580.55291748,2138.92919922,1354.18945312,2073.05725098,0.0,4666.98608398
6121181630,1674.35644531,2906.54736328,3091.94042969,5506.17822266,4125.62402344,4125.62402344,6851.15258789,5107.16455078,7247.53900146,6805.9152832,6021.17553711,6740.04333496,4666.98608398,0.0
