,6120444070,6120444890,6120445370,6120445500,6120449360,6120452020,6120453570,6120455960,6120457120,6120462950,6120463210,6120466680,6120468400,6120470220,6120471460,6120475060,6120476680,6120477890,6120478350,6120478360,6120478780,6120480220,6120481710,6120483600,6121137260,6121143400,6121143690,6121143730,6121148790
6120444070,0.0,10.7039396496,14.2877212109,12.4505300763,25.4748065566,32.1515166804,41.8848253151,50.2680575564,57.3439035835,73.3139505907,85.0203737995,92.0287851979,97.995617093,102.335522721,116.389238468,127.535635777,134.024530132,140.550595554,132.214721541,138.193781418,136.408462147,141.361375535,148.151384434,149.264212316,21.1005765158,62.5846849558,73.0591275749,63.5843695855,140.391184008
6120444890,10.7039396496,0.0,22.0219374072,5.24226372998,34.6955179121,41.343489993,50.8965649259,59.8203969088,66.1458692207,82.3503643572,93.4289834709,100.555534581,106.24502573,110.36229873,124.32465042,135.046016557,143.777171751,149.592492347,140.865438265,146.158175994,145.779648653,149.00420796,155.719371005,156.380593857,13.549229408,71.6812706186,82.2148752417,72.9264092133,150.544093994
6120445370,14.2877212109,22.0219374072,0.0,20.2462717525,13.1551486055,19.5965826357,28.9576323074,38.1873142067,44.1294381073,60.3602904397,71.4506097774,78.5565534169,84.3168903191,88.5197266802,102.529820454,113.489448812,122.115282734,127.582644805,118.856131014,124.358065201,123.861691958,127.372734083,134.134398107,135.101992037,25.3421310782,49.7193368762,60.258540545,51.071409011,129.420077616
6120445500,12.4505300763,5.24226372998,20.2462717525,0.0,33.3546257766,39.8427870647,49.1196950631,58.4335592426,64.0794673794,80.3844242078,90.96071319,98.1477115719,103.636395874,107.603748918,121.483509077,131.945022332,142.349361981,147.486290416,138.469602073,143.302844757,143.964122298,145.958442345,152.624552605,153.048125151,9.00684148571,69.8135424918,80.3479900701,71.2631109569,149.616386842
6120449360,25.4748065566,34.6955179121,13.1551486055,33.3546257766,0.0,6.68761093234,16.4106179062,25.1452770268,31.8836931559,47.854044181,59.6447690753,66.6019417525,72.6714866799,77.1271024505,91.2095224799,102.639511705,109.116501868,115.109452989,106.747462305,112.965708314,111.117153674,116.335761508,123.169385319,124.657050397,38.2860754087,37.1327726326,47.633077239,38.2510314003,116.272800995
6120452020,32.1515166804,41.343489993,19.5965826357,39.8427870647,6.68761093234,0.0,9.75478534308,18.591382433,25.2467754045,41.1682839423,53.0651221,59.9832563426,66.1171134047,70.6337974683,84.7224252664,96.2763595365,102.532028251,108.422033418,100.08953087,106.446697104,104.446458651,109.908140071,116.75779636,118.399889819,44.32736015,30.4455000323,40.9460735245,31.5843511121,109.895929561
6120453570,41.8848253151,50.8965649259,28.9576323074,49.1196950631,16.4106179062,9.75478534308,0.0,10.066550216,15.493123902,31.4788693675,43.3350196722,50.2320761269,56.4018645537,60.9688611947,75.0582227139,86.7306328169,93.2833611813,98.742766411,90.339368395,96.7514170438,94.9058467418,100.292462682,107.155892447,108.959519256,52.9476892178,20.7860983079,31.3183360773,22.1482781236,101.163167128
6120455960,50.2680575564,59.8203969088,38.1873142067,58.4335592426,25.1452770268,18.591382433,10.066550216,0.0,10.4154117543,23.6787157809,36.924041723,43.3179570818,49.9617261144,54.8879036592,68.8585165205,81.089359459,83.9712588817,90.4778742835,82.7263883788,90.2185941318,86.1435545779,94.2435911372,101.15182784,103.636994271,62.7153399444,13.1981917857,23.1528207216,13.4670847765,91.379105223
6120457120,57.3439035835,66.1458692207,44.1294381073,64.0794673794,31.8836931559,25.2467754045,15.493123902,10.4154117543,0.0,16.3337530425,27.8842311678,34.7401283445,40.9737510289,45.6421966034,59.7184176062,71.6096141643,78.9672895956,83.4556457945,74.8713920013,81.3440273139,79.9410201324,85.0261701624,91.9104134524,94.0092689561,67.1752152353,6.28414715289,16.4511868784,8.97728670423,87.9013332119
6120462950,73.3139505907,82.3503643572,60.3602904397,80.3844242078,47.854044181,41.1682839423,31.4788693675,23.6787157809,16.3337530425,0.0,14.1860615307,19.8297861002,26.7343800717,31.9043264197,45.6063275905,58.1902546864,62.8127751803,67.2639932402,59.1020319576,66.6902290698,63.6083403335,70.9616812865,77.8753453811,80.8694965703,83.4833261424,10.7346558496,1.65306998005,10.405908531,72.4071843585
6120463210,85.0203737995,93.4289834709,71.4506097774,90.96071319,59.6447690753,53.0651221,43.3350196722,36.924041723,27.8842311678,14.1860615307,0.0,7.26658769503,13.0997980704,17.9719517334,31.9470162715,44.2340881788,56.5034025805,57.0675202909,47.5155865824,53.4706370104,54.9985619265,57.3248453554,64.2308803203,66.8654390605,93.0698208462,23.7427467934,15.4346983928,24.2921385323,68.4908690148
6120466680,92.0287851979,100.555534581,78.5565534169,98.1477115719,66.6019417525,59.9832563426,50.2320761269,43.3179570818,34.7401283445,19.8297861002,7.26658769503,0.0,7.14797979155,12.5234372518,25.8138442606,38.5650210512,49.8584084227,49.8029386051,40.3249242534,46.9058796615,47.8789230073,51.1395639387,58.0524013671,61.2545154251,100.324790991,30.1396519372,20.7350487692,30.229485946,62.4520521963
6120468400,97.995617093,106.24502573,84.3168903191,103.636395874,72.6714866799,66.1171134047,56.4018645537,49.9617261144,40.9737510289,26.7343800717,13.0997980704,7.14797979155,0.0,5.38722230675,18.9097092429,31.4887963833,48.4816143351,45.6191380049,35.1804631632,40.3724507277,44.933900296,44.2962624881,51.2085811094,54.180587327,105.39822179,36.7646008223,27.734487396,37.0836560215,62.2291185898
6120470220,102.335522721,110.36229873,88.5197266802,107.603748918,77.1271024505,70.6337974683,60.9688611947,54.8879036592,45.6421966034,31.9043264197,17.9719517334,12.5234372518,5.38722230675,0.0,14.0896413259,26.2942637595,48.5954778308,43.4175841923,32.2178823171,35.8582800248,43.8283958501,39.3973505944,46.2937337473,48.9656196385,109.04849959,41.7136908172,32.9653913472,42.1904055894,63.0679543657
6120471460,116.389238468,124.32465042,102.529820454,121.483509077,91.2095224799,84.7224252664,75.0582227139,68.8585165205,59.7184176062,45.6063275905,31.9470162715,25.8138442606,18.9097092429,14.0896413259,0.0,13.1003062044,44.1054244477,33.4628496959,21.1246742496,21.8336369958,36.5267331094,25.3877118951,32.2992727125,35.6123829071,122.699082918,55.6645758665,46.5478694448,55.9788495937,59.8127634206
