,6120350990,6120351000,6120354120,6120355220
6120350990,1.0,1.0,-1.0,1.0
6120351000,1.0,1.0,-0.9999999999999998,1.0
6120354120,-1.0,-0.9999999999999998,1.0,1.0
6120355220,1.0,1.0,1.0,1.0
