,6120610110,6120611540,6120611640,6121207020,6121207250
6120610110,0.0,619.879638672,619.879638672,1058.91967773,829.834716797
6120611540,619.879638672,0.0,0.0,439.040039062,209.955078125
6120611640,619.879638672,0.0,0.0,439.040039062,209.955078125
6121207020,1058.91967773,439.040039062,439.040039062,0.0,229.084960938
6121207250,829.834716797,209.955078125,209.955078125,229.084960938,0.0
