,6120503420,6120504210,6120504750,6120507690,6120511220,6120511680,6121159840,6121160380,6121163260
6120503420,,0.9112926860315189,0.7528716442711393,3.7836842703325906,2.834503570249392,3.4332466949415466,0.4586646452015179,1.9975453979413675,3.8505963595988226
6120504210,0.9112926860315189,,0.0,5.045945406840468,3.1947332298561006,3.9626354420021084,0.7410078781757291,0.06826695885290983,4.7223417253304945
6120504750,0.7528716442711393,0.0,,5.826002279103388,3.3455925066939476,4.233017817599486,0.6536845645504786,0.05782054644689164,5.179160877435825
6120507690,3.7836842703325906,5.045945406840468,5.826002279103388,,1.9539441231302699,2.9509788606965883,2.90256660802199,2.977172364495779,4.042471950158283
6120511220,2.834503570249392,3.1947332298561006,3.3455925066939476,1.9539441231302699,,0.1656884246148703,2.5361469045077096,2.513016028061857,1.0359787064585504
6120511680,3.4332466949415466,3.9626354420021084,4.233017817599486,2.9509788606965883,0.1656884246148703,,2.9205507766107375,2.9670317430583406,1.9857409570611033
6121159840,0.4586646452015179,0.7410078781757291,0.6536845645504786,2.90256660802199,2.5361469045077096,2.9205507766107375,,2.309107745728099,3.1365469783906383
6121160380,1.9975453979413675,0.06826695885290983,0.05782054644689164,2.977172364495779,2.513016028061857,2.9670317430583406,2.309107745728099,,3.223936270287136
6121163260,3.8505963595988226,4.7223417253304945,5.179160877435825,4.042471950158283,1.0359787064585504,1.9857409570611033,3.1365469783906383,3.223936270287136,
