,6120031460,6120434090,6120436460,6121132360
6120031460,0.0,1.49765146413e-16,2.99530292826e-16,0.0
6120434090,1.49765146413e-16,0.0,0.0,0.0
6120436460,2.99530292826e-16,0.0,0.0,0.0
6121132360,0.0,0.0,0.0,0.0
