,6120285630,6120286380,6120287490,6120289040,6120289180,6120289590,6120290120,6120291030,6120291650,6120291950,6120295470,6120296940,6121075210,6121075790,6121079300
6120285630,0.0,15.0198931823,8.01879234525,88.1566066893,82.6660936924,30.2309964537,39.4415070515,52.698059611,18.4380404065,28.6395320501,29.9817651755,43.947285633,25.3816197238,67.6370173568,54.2083455793
6120286380,15.0198931823,0.0,22.8639041766,75.5470007604,69.9935768355,15.6187598653,24.7891514273,38.9550166592,30.1918306093,33.5678254512,34.5213713833,45.7398291329,10.7134665018,54.7329381088,56.8656010883
6120287490,8.01879234525,22.8639041766,0.0,95.9136715826,90.4445002115,38.2228288564,47.4368743253,60.6857121675,12.9073908949,26.9388016975,28.3865212283,42.9994739448,33.3571023797,75.485100022,52.389392675
6120289040,88.1566066893,75.5470007604,95.9136715826,0.0,5.56296195395,60.7992846878,52.895830663,37.3601049444,105.5588232,107.36882939,107.979923202,115.158868625,65.3544871885,20.8645451889,125.935960072
6120289180,82.6660936924,69.9935768355,90.4445002115,5.56296195395,0.0,55.2374908028,47.3658772027,31.8227988132,100.021364395,101.817262696,102.433293277,109.700430542,59.791793871,15.3016137049,120.506509116
6120289590,30.2309964537,15.6187598653,38.2228288564,60.7992846878,55.2374908028,0.0,9.21506852127,23.6694262945,45.6612144451,46.6977698277,47.391452205,56.183649431,4.90672321914,39.9391679425,67.3306207006
6120290120,39.4415070515,24.7891514273,47.4368743253,52.895830663,47.3658772027,9.21506852127,0.0,15.5490254598,54.6622997228,54.5595889996,55.1260835117,62.6262956933,14.1044155627,32.2039130562,73.6048341038
6120291030,52.698059611,38.9550166592,60.6857121675,37.3601049444,31.8227988132,23.6694262945,15.5490254598,0.0,69.1460272578,70.0285531214,70.6254176087,78.0789160583,28.4102059207,16.6685439192,88.9960693283
6120291650,18.4380404065,30.1918306093,12.9073908949,105.5588232,100.021364395,45.6612144451,54.6622997228,69.1460272578,0.0,16.6445197595,18.0656698598,32.5123278337,40.802559321,84.8141079097,40.8117844903
6120291950,28.6395320501,33.5678254512,26.9388016975,107.36882939,101.817262696,46.6977698277,54.5595889996,70.0285531214,16.6445197595,0.0,1.45947221388,16.1295388112,42.4417444927,86.5501052257,25.6493118299
6120295470,29.9817651755,34.5213713833,28.3865212283,107.979923202,102.433293277,47.391452205,55.1260835117,70.6254176087,18.0656698598,1.45947221388,0.0,14.6702131818,43.2058870004,87.1820096212,24.260858974
6120296940,43.947285633,45.7398291329,42.9994739448,115.158868625,109.700430542,56.183649431,62.6262956933,78.0789160583,32.5123278337,16.1295388112,14.6702131818,0.0,52.6978252018,94.7356535283,11.1970816041
6121075210,25.3816197238,10.7134665018,33.3571023797,65.3544871885,59.791793871,4.90672321914,14.1044155627,28.4102059207,40.802559321,42.4417444927,43.2058870004,52.6978252018,0.0,44.4922357333,63.8874604355
6121075790,67.6370173568,54.7329381088,75.485100022,20.8645451889,15.3016137049,39.9391679425,32.2039130562,16.6685439192,84.8141079097,86.5501052257,87.1820096212,94.7356535283,44.4922357333,0.0,105.628925638
6121079300,54.2083455793,56.8656010883,52.389392675,125.935960072,120.506509116,67.3306207006,73.6048341038,88.9960693283,40.8117844903,25.6493118299,24.260858974,11.1970816041,63.8874604355,105.628925638,0.0
